"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-07-31,72392,"33063","FL","Miami-Fort Lauderdale","Broward","Margate",275,184300,0.00600436681222707,0.029034059184813,0.125839951130116,,,"2006-11","2006-Q4",229000,-0.195196506550218,"2005-06"
2018-07-31,95315,"87121","NM","Albuquerque","Bernalillo","Albuquerque",276,146400,0.00618556701030928,0.0209205020920502,0.063953488372093,,,"2007-11","2007-Q4",153300,-0.0450097847358121,"2006-12"
2018-07-31,76796,"43701","OH","Zanesville","Muskingum","Zanesville",277,102900,-0.00579710144927536,-0.0134228187919463,0.0752351097178683,,,"2018-04","2018-Q2",104300,-0.0134228187919463,"2018-03"
2018-07-31,96006,"90025","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",278,962300,-0.00269457974919681,-0.00609378227638918,0.0647267094489931,,,"2018-04","2018-Q2",968200,-0.00609378227638918,"2018-03"
2018-07-31,89528,"72401","AR","Jonesboro","Craighead","Jonesboro",279,109600,-0.00544464609800363,-0.017921146953405,0.011070110701107,,,"2018-04","2018-Q2",111600,-0.017921146953405,"2017-11"
2018-07-31,61635,"10021","NY","New York","New York","New York",280,1633900,-0.00602263049032729,-0.0151295961422544,-0.0337670017740982,,,"2017-07","2017-Q3",1691000,-0.0337670017740982,"2016-11"
2018-07-31,96008,"90027","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",281,1532500,0.00551144937996194,0.0143632512576119,0.0981726979577213,,,"2018-07","2018-Q3",1532500,0,"2018-07"
2018-07-31,61895,"10701","NY","New York","Westchester","Yonkers",282,470300,0.00170394036208733,0.0230585164237546,0.0732542218165221,,,"2006-11","2006-Q4",498900,-0.0573261174584085,"2005-06"
2018-07-31,83519,"58103","ND","Fargo","Cass","Fargo",283,186200,0.00215285252960172,0.00594273365748244,0.0174863387978142,,,"2018-07","2018-Q3",186200,0,"2018-07"
2018-07-31,76983,"44077","OH","Cleveland","Lake","Painesville",284,144200,0.00278164116828929,0.0048780487804878,0.0449275362318841,,,"2006-06","2006-Q2",149700,-0.0367401469605878,"2004-12"
2018-07-31,90638,"75035","TX","Dallas-Fort Worth","Collin","Frisco",285,367500,0,0.00136239782016349,0.045221843003413,,,"2018-07","2018-Q3",367500,0,"2018-07"
2018-07-31,61200,"08831","NJ","New York","Middlesex","Monroe",286,350100,0.00372706422018349,0.0057454754380925,0.0545180722891566,,,"2006-05","2006-Q2",385000,-0.0906493506493506,"2005-04"
2018-07-31,91731,"77082","TX","Houston","Harris","Houston",287,174400,0.00518731988472622,0.0116009280742459,0.0621193666260658,,,"2018-07","2018-Q3",174400,0,"2018-07"
2018-07-31,73233,"34953","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",288,223000,0.00904977375565611,0.0267034990791897,0.108349900596421,,,"2006-07","2006-Q3",253900,-0.12170145726664,"2005-10"
2018-07-31,97751,"94544","CA","San Francisco","Alameda","Hayward",289,654900,0.000917010545621275,0.0147195537651069,0.134222376169034,,,"2018-07","2018-Q3",654900,0,"2018-07"
2018-07-31,65791,"19124","PA","Philadelphia","Philadelphia","Philadelphia",290,91300,0.0044004400440044,0.0258426966292135,0.148427672955975,,,"2007-12","2007-Q4",91700,-0.00436205016357688,"2007-07"
2018-07-31,92576,"78641","TX","Austin","Williamson","Leander",291,256600,0,0.00785545954438335,0.0384459732901659,,,"2018-07","2018-Q3",256600,0,"2018-07"
2018-07-31,84618,"60616","IL","Chicago","Cook","Chicago",292,277500,-0.0138592750533049,-0.0232312565997888,-0.00394831299353912,,,"2007-04","2007-Q2",288800,-0.0391274238227147,"2005-10"
2018-07-31,99252,"97402","OR","Eugene","Lane","Eugene",293,246000,0.00861008610086101,0.0258548790658882,0.104625056129322,,,"2018-07","2018-Q3",246000,0,"2018-07"
2018-07-31,76595,"43228","OH","Columbus","Franklin","Columbus",294,126600,-0.0101641907740422,-0.0313695485845448,0.0683544303797468,,,"2018-03","2018-Q1",131600,-0.0379939209726444,"2017-12"
2018-07-31,72532,"33313","FL","Miami-Fort Lauderdale","Broward","Lauderhill",295,79400,0.00761421319796954,0.0365535248041775,0.203030303030303,,,"2007-04","2007-Q2",128300,-0.381137957911146,"2005-02"
2018-07-31,90727,"75150","TX","Dallas-Fort Worth","Dallas","Mesquite",296,172300,0.00701344243132671,0.0335932813437313,0.152508361204013,,,"2018-07","2018-Q3",172300,0,"2018-07"
2018-07-31,97952,"95051","CA","San Jose","Santa Clara","Santa Clara",297,1542800,0.00468872102109924,0.0354362416107383,0.318632478632479,,,"2018-07","2018-Q3",1542800,0,"2018-07"
2018-07-31,66242,"20147","VA","Washington","Loudoun","Ashburn",298,489000,-0.000204457166223676,0.00204918032786885,0.017478152309613,,,"2005-10","2005-Q4",548500,-0.108477666362808,"2005-01"
2018-07-31,82474,"55901","MN","Rochester","Olmsted","Rochester",299,211200,0.00284900284900285,0.0227602905569007,0.088659793814433,,,"2018-07","2018-Q3",211200,0,"2018-07"
2018-07-31,67720,"23452","VA","Virginia Beach","Virginia Beach City","Virginia Beach",300,232600,0.000860585197934596,0.00649069666810904,0.013949433304272,,,"2008-01","2008-Q1",236700,-0.0173215040135192,"2006-06"
2018-07-31,96468,"91710","CA","Riverside","San Bernardino","Chino",301,484700,0.00310430463576159,0.0131688963210702,0.0624725997369575,,,"2006-07","2006-Q3",511100,-0.0516532968108002,"2005-12"
2018-07-31,96364,"91335","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",302,534200,0.00018723085564501,0.00168760547534221,0.0671194566520176,,,"2006-07","2006-Q3",548500,-0.0260711030082042,"2006-04"
2018-07-31,73409,"35242","AL","Birmingham","Jefferson","Hoover",303,345700,0.0037746806039489,0.0128918839730442,0.0759414877061936,,,"2018-07","2018-Q3",345700,0,"2018-07"
2018-07-31,70904,"30127","GA","Atlanta","Cobb","Powder Springs",304,199100,0.00100553041729512,0.0111731843575419,0.108574610244989,,,"2018-07","2018-Q3",199100,0,"2018-07"
2018-07-31,89249,"71913","AR","Hot Springs","Garland","Hot Springs",305,146900,0.00273037542662116,0.00685400959561343,0.0131034482758621,,,"2018-07","2018-Q3",146900,0,"2018-07"
2018-07-31,96221,"90731","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",306,607800,0.000493827160493827,-0.000164500740253331,0.0541103017689906,,,"2006-06","2006-Q2",628700,-0.0332432002544934,"2005-11"
2018-07-31,70696,"29730","SC","Charlotte","York","Rock Hill",307,133500,-0.0111111111111111,-0.0118430792005922,0.072289156626506,,,"2018-05","2018-Q2",136000,-0.0183823529411765,"2018-03"
2018-07-31,93205,"80015","CO","Denver","Arapahoe","Aurora",308,390900,-0.00204237937196834,-0.00407643312101911,0.0573437922639978,,,"2018-05","2018-Q2",392700,-0.00458365164247517,"2018-03"
2018-07-31,71878,"32225","FL","Jacksonville","Duval","Jacksonville",309,233300,0.00517018526497199,0.0125868055555556,0.0657834627683874,,,"2018-07","2018-Q3",233300,0,"2018-07"
2018-07-31,98378,"95687","CA","Vallejo","Solano","Vacaville",310,422900,0.00570749108204518,0.0210043457267021,0.0663136661623802,,,"2006-05","2006-Q2",465100,-0.0907331756611481,"2005-04"
2018-07-31,69497,"27713","NC","Durham","Durham","Durham",311,243600,0.00536524969046636,0.0137328339575531,0.0707692307692308,,,"2018-07","2018-Q3",243600,0,"2018-07"
2018-07-31,92120,"77840","TX","College Station","Brazos","College Station",312,192800,0.00678851174934726,0.0399137001078749,0.0985754985754986,,,"2018-07","2018-Q3",192800,0,"2018-07"
2018-07-31,70791,"30004","GA","Atlanta","Fulton","Milton",313,404800,-0.00148001973359645,-0.00221838797140744,0.0522485053288277,,,"2018-05","2018-Q2",406200,-0.0034465780403742,"2018-04"
2018-07-31,76501,"43068","OH","Columbus","Franklin","Reynoldsburg",314,164900,0.00733048259010385,0.0235878336436996,0.103748326639893,,,"2018-07","2018-Q3",164900,0,"2018-07"
2018-07-31,97328,"93550","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Palmdale",315,265500,0.00264350453172205,0.0129721480351011,0.105789254477301,,,"2006-08","2006-Q3",338700,-0.216120460584588,"2005-03"
2018-07-31,62019,"11208","NY","New York","Kings","New York",316,458000,0.0117075325822841,0.0200445434298441,0.0631383472609099,,,"2018-07","2018-Q3",458000,0,"2018-07"
2018-07-31,95819,"89123","NV","Las Vegas","Clark","Las Vegas",317,290400,0.0058884655351576,0.0276008492569002,0.126891734575087,,,"2006-06","2006-Q2",344000,-0.155813953488372,"2004-09"
2018-07-31,97717,"94509","CA","San Francisco","Contra Costa","Antioch",318,404300,0.00347480764457682,0.016851106639839,0.090933621154884,,,"2005-11","2005-Q4",463900,-0.128475964647553,"2005-02"
2018-07-31,93449,"80525","CO","Fort Collins","Larimer","Fort Collins",319,390300,0.00102590407796871,0.00904860392967942,0.0554353704705246,,,"2018-07","2018-Q3",390300,0,"2018-07"
2018-07-31,92474,"78501","TX","McAllen","Hidalgo","McAllen",320,112800,0.00445235975066785,0.018970189701897,0.0825335892514396,,,"2018-07","2018-Q3",112800,0,"2018-07"
2018-07-31,79398,"48823","MI","Lansing","Ingham","East Lansing",321,194200,0.00778412039439543,0.0215675960021042,0.0491626148028093,,,"2018-07","2018-Q3",194200,0,"2018-07"
2018-07-31,85941,"63123","MO","St. Louis","Saint Louis","Affton",322,156700,0.00255918106206014,0.0135834411384217,0.059499661933739,,,"2018-07","2018-Q3",156700,0,"2018-07"
2018-07-31,75755,"40601","KY","Frankfort","Franklin","Frankfort",323,129300,0.00310318076027929,0.00700934579439252,0.0402252614641995,,,"2018-01","2018-Q1",130200,-0.00691244239631336,"2017-12"
2018-07-31,66825,"21215","MD","Baltimore","Baltimore City","Baltimore",324,77200,0.0198150594451783,0.0812324929971989,0.324185248713551,,,"2007-12","2007-Q4",118300,-0.34742180896027,"2005-02"
2018-07-31,70496,"29464","SC","Charleston","Charleston","Mount Pleasant",325,470900,0.00191489361702128,0.00212811236433284,0.08203125,,,"2018-07","2018-Q3",470900,0,"2018-07"
2018-07-31,84624,"60622","IL","Chicago","Cook","Chicago",326,444000,-0.00336700336700337,-0.00314324202963628,0.0195177956371986,,,"2018-02","2018-Q1",446200,-0.0049305244285074,"2018-01"
2018-07-31,60594,"07087","NJ","New York","Hudson","Union City",327,410000,-0.00194741966893866,0.0133465150766189,0.204111600587372,,,"2007-11","2007-Q4",446500,-0.0817469204927212,"2006-06"
2018-07-31,72252,"32828","FL","Orlando","Orange","Orlando",328,292700,0.0051510989010989,0.024859943977591,0.0788794692222632,,,"2006-08","2006-Q3",344400,-0.150116144018583,"2005-11"
2018-07-31,91706,"77057","TX","Houston","Harris","Houston",329,245700,-0.00967351874244256,-0.0296208530805687,-0.0222841225626741,,,"2018-04","2018-Q2",253200,-0.0296208530805687,"2017-04"
2018-07-31,67719,"23451","VA","Virginia Beach","Virginia Beach City","Virginia Beach",330,398800,0.00504032258064516,0.0147582697201018,0.0491975795843199,,,"2006-08","2006-Q3",437100,-0.0876229695721803,"2005-05"
2018-07-31,67598,"23223","VA","Richmond","Richmond City","Richmond",331,153300,0.00788954635108481,0.010547132498352,0.074281709880869,,,"2018-07","2018-Q3",153300,0,"2018-07"
2018-07-31,84617,"60615","IL","Chicago","Cook","Chicago",332,181800,-0.000549752611324904,0.0128133704735376,0.0770142180094787,,,"2008-01","2008-Q1",236200,-0.230313293818798,"2002-12"
2018-07-31,76231,"42101","KY","Bowling Green","Warren","Bowling Green",333,139000,0,0.00944081336238199,0.0979462875197472,,,"2018-07","2018-Q3",139000,0,"2018-07"
2018-07-31,77698,"45601","OH","Chillicothe","Ross","Chillicothe",334,117000,0.0060189165950129,0.0121107266435986,0.0955056179775281,,,"2018-07","2018-Q3",117000,0,"2018-07"
2018-07-31,70909,"30135","GA","Atlanta","Douglas","Douglasville",335,169500,0.0083283759666865,0.0335365853658537,0.101364522417154,,,"2018-07","2018-Q3",169500,0,"2018-07"
2018-07-31,69275,"27284","NC","Winston-Salem","Forsyth","Kernersville",336,163900,-0.00182704019488429,-0.000609756097560976,0.0386565272496831,,,"2018-05","2018-Q2",164300,-0.00243457090687766,"2018-04"
2018-07-31,65933,"19446","PA","Philadelphia","Montgomery","Lansdale",337,312000,0.00064143681847338,0.0025706940874036,0.0424323421316405,,,"2018-07","2018-Q3",312000,0,"2018-07"
2018-07-31,63478,"14221","NY","Buffalo","Erie","Amherst",338,244900,0.00616269515201315,0.0208420175072947,0.0601731601731602,,,"2018-07","2018-Q3",244900,0,"2018-07"
2018-07-31,99575,"98115","WA","Seattle","King","Seattle",339,837400,-0.00640721404841006,-0.0067607638477049,0.0513496547394852,,,"2018-05","2018-Q2",844900,-0.00887679015268079,"2018-02"
2018-07-31,84641,"60641","IL","Chicago","Cook","Chicago",340,278500,-0.0064216910453086,-0.00677603423680456,0.0473862354268522,,,"2006-11","2006-Q4",349300,-0.202691096478672,"2004-08"
2018-07-31,97576,"94122","CA","San Francisco","San Francisco","San Francisco",341,1452900,0.00958932666249739,0.0299872394725649,0.106802772910795,,,"2018-07","2018-Q3",1452900,0,"2018-07"
2018-07-31,97435,"93727","CA","Fresno","Fresno","Fresno",342,250000,0.00040016006402561,0.00603621730382294,0.0651896037494674,,,"2006-06","2006-Q2",307300,-0.186462739993492,"2005-03"
2018-07-31,91261,"76116","TX","Dallas-Fort Worth","Tarrant","Fort Worth",343,191400,0.00261917234154007,0.0159235668789809,0.11864406779661,,,"2018-07","2018-Q3",191400,0,"2018-07"
2018-07-31,66787,"21122","MD","Baltimore","Anne Arundel","Pasadena",344,306500,0.000652954619653934,0.0132231404958678,0.0623916811091854,,,"2007-03","2007-Q1",337500,-0.0918518518518519,"2005-07"
2018-07-31,97319,"93536","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lancaster",345,348200,0.00143802128271498,0.00781476121562952,0.0946243319710783,,,"2006-08","2006-Q3",400800,-0.1312375249501,"2005-06"
2018-07-31,97318,"93535","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lancaster",346,247100,0.00488003253355022,0.0185490519373454,0.128825947921425,,,"2006-10","2006-Q4",317600,-0.221977329974811,"2005-03"
2018-07-31,94843,"85251","AZ","Phoenix","Maricopa","Scottsdale",347,325200,0.00931098696461825,0.028137843819159,0.114461960246744,,,"2018-07","2018-Q3",325200,0,"2018-07"
2018-07-31,84504,"60453","IL","Chicago","Cook","Oak Lawn",348,182200,-0.00164383561643836,0.00496414782129068,0.0340522133938706,,,"2006-06","2006-Q2",244600,-0.255110384300899,"2004-02"
2018-07-31,72538,"33319","FL","Miami-Fort Lauderdale","Broward","Lauderhill",349,104400,0.00772200772200772,0.0326409495548961,0.131094257854821,,,"2006-10","2006-Q4",166300,-0.372218881539387,"2004-11"
2018-07-31,92345,"78249","TX","San Antonio","Bexar","San Antonio",350,207800,0.00386473429951691,0.0141532454856027,0.0537525354969574,,,"2018-07","2018-Q3",207800,0,"2018-07"
2018-07-31,65701,"19020","PA","Philadelphia","Bucks","Bensalem",351,247100,0.00202757502027575,0.0016214025131739,0.0156185778873818,,,"2007-09","2007-Q3",262800,-0.0597412480974125,"2005-12"
2018-07-31,72540,"33321","FL","Miami-Fort Lauderdale","Broward","Tamarac",352,192200,0.00575614861329147,0.0234291799787007,0.100801832760596,,,"2006-10","2006-Q4",245100,-0.215830273357813,"2005-05"
2018-07-31,58710,"02301","MA","Boston","Plymouth","Brockton",353,294300,0.00272572402044293,0.0109927859841979,0.0969064480059635,,,"2018-07","2018-Q3",294300,0,"2018-07"
2018-07-31,98413,"95758","CA","Sacramento","Sacramento","Elk Grove",354,391300,0.00539568345323741,0.0158359293873313,0.0601463018152262,,,"2005-11","2005-Q4",422700,-0.0742843624319849,"2005-02"
2018-07-31,84656,"60660","IL","Chicago","Cook","Chicago",355,201900,-0.000989609104403761,-0.0131964809384164,0.036979969183359,,,"2007-03","2007-Q1",229400,-0.119877942458588,"2004-06"
2018-07-31,97222,"93306","CA","Bakersfield","Kern","Bakersfield",356,198200,0.00151591712986357,0.0122574055158325,0.0644468313641246,,,"2006-06","2006-Q2",285600,-0.306022408963585,"2005-01"
2018-07-31,62036,"11225","NY","New York","Kings","New York",357,1401100,0.00581478822684853,0.0354740965191043,0.00538174512055109,,,"2017-02","2017-Q1",1424600,-0.0164958584865927,"2017-01"
2018-07-31,89982,"73160","OK","Oklahoma City","Cleveland","Moore",358,139200,-0.000717875089734386,0.00578034682080925,0.0411368735976066,,,"2018-06","2018-Q2",139300,-0.000717875089734386,"2018-06"
2018-07-31,63615,"14580","NY","Rochester","Monroe","Webster",359,196200,0.00358056265984655,0.00667008722421755,-0.0272682201289043,,,"2016-08","2016-Q3",219800,-0.1073703366697,"2016-01"
2018-07-31,66043,"19720","DE","Philadelphia","New Castle","New Castle",360,179700,0.00279017857142857,-0.0180327868852459,0.0441603718768158,,,"2018-01","2018-Q1",191700,-0.0625978090766823,"2017-11"
2018-07-31,95770,"89031","NV","Las Vegas","Clark","North Las Vegas",361,247500,0.0102040816326531,0.0368663594470046,0.156001868285848,,,"2006-06","2006-Q2",300600,-0.176646706586826,"2004-09"
2018-07-31,97189,"93257","CA","Visalia","Tulare","Porterville",362,190100,0.00369588173178458,0.0231431646932185,0.0900229357798165,,,"2006-08","2006-Q3",217900,-0.127581459385039,"2005-09"
2018-07-31,65787,"19120","PA","Philadelphia","Philadelphia","Philadelphia",363,92900,0.00215749730312837,0.00541125541125541,0.131546894031669,,,"2018-07","2018-Q3",92900,0,"2018-07"
2018-07-31,69491,"27707","NC","Durham","Durham","Durham",364,241700,0.00834376303712975,0.022419627749577,0.0931705110809588,,,"2018-07","2018-Q3",241700,0,"2018-07"
2018-07-31,62015,"11204","NY","New York","Kings","New York",365,905000,-0.00352345298392425,0.00745853278414783,0.0729104919976289,,,"2018-06","2018-Q2",908200,-0.00352345298392425,"2018-05"
2018-07-31,97223,"93307","CA","Bakersfield","Kern","Bakersfield",366,170000,0.00651272942569568,0.0315533980582524,0.0739102969046115,,,"2006-08","2006-Q3",246100,-0.309223892726534,"2005-03"
2018-07-31,72626,"33467","FL","Miami-Fort Lauderdale","Palm Beach","Greenacres",367,296900,0.00814940577249576,0.025207182320442,0.0816029143897996,,,"2006-06","2006-Q2",352100,-0.156773643851179,"2005-05"
2018-07-31,67189,"22204","VA","Washington","Arlington","Arlington",368,492400,-0.0022289766970618,-0.00323886639676113,0.0644185041072201,,,"2018-05","2018-Q2",494600,-0.00444803881924788,"2018-04"
2018-07-31,66679,"20874","MD","Washington","Montgomery","Germantown",369,295000,-0.000338868180277872,-0.00371496116176967,0.0387323943661972,,,"2006-07","2006-Q3",349100,-0.154969922658264,"2005-02"
2018-07-31,74185,"37128","TN","Nashville","Rutherford","Murfreesboro",370,243100,-0.00123253903040263,0.00123558484349259,0.0728155339805825,,,"2018-05","2018-Q2",243500,-0.00164271047227926,"2018-05"
2018-07-31,97225,"93309","CA","Bakersfield","Kern","Bakersfield",371,200000,0.000500250125062531,0.00959111559818274,0.0443864229765013,,,"2006-06","2006-Q2",293100,-0.317639031047424,"2004-10"
2018-07-31,97940,"95035","CA","San Jose","Santa Clara","Milpitas",372,1141400,0.00510743219443466,0.0414233576642336,0.256218357913273,,,"2018-07","2018-Q3",1141400,0,"2018-07"
2018-07-31,61646,"10032","NY","New York","New York","New York",373,670600,-0.012807301634035,-0.0359401955146636,0.00389221556886228,,,"2018-04","2018-Q2",695600,-0.0359401955146636,"2018-03"
2018-07-31,71532,"31419","GA","Savannah","Chatham","Savannah",374,160600,0.00375,0.00879396984924623,0.0649867374005305,,,"2007-04","2007-Q2",167300,-0.0400478182904961,"2006-05"
2018-07-31,87073,"66061","KS","Kansas City","Johnson","Olathe",375,246200,0.00654129190515127,0.0266889074228524,0.0850594975760247,,,"2018-07","2018-Q3",246200,0,"2018-07"
2018-07-31,62030,"11219","NY","New York","Kings","New York",376,782700,-0.00798479087452472,-0.0229684184246661,0.0875364735306378,,,"2018-04","2018-Q2",801100,-0.0229684184246661,"2018-01"
2018-07-31,66832,"21222","MD","Baltimore","Baltimore","Dundalk",377,139500,0.00143575017946877,0.021978021978022,0.107142857142857,,,"2007-06","2007-Q2",166600,-0.162665066026411,"2006-02"
2018-07-31,84317,"60056","IL","Chicago","Cook","Mount Prospect",378,295500,-0.00572005383580081,-0.00672268907563025,0.0281837160751566,,,"2007-02","2007-Q1",360800,-0.180986696230599,"2004-03"
2018-07-31,69487,"27703","NC","Durham","Durham","Durham",379,185900,0.00595238095238095,0.0147379912663755,0.107206670637284,,,"2018-07","2018-Q3",185900,0,"2018-07"
2018-07-31,94871,"85282","AZ","Phoenix","Maricopa","Tempe",380,276400,0.00399564111877951,0.0203026947212994,0.0729813664596273,,,"2018-07","2018-Q3",276400,0,"2018-07"
2018-07-31,70377,"29223","SC","Columbia","Richland","Columbia",381,121600,0.00412881915772089,0.0218487394957983,0.0446735395189003,,,"2007-05","2007-Q2",128600,-0.0544323483670296,"2005-07"
2018-07-31,97167,"93230","CA","Hanford","Kings","Hanford",382,219700,0.00365463682046597,0.0237651444547996,0.0963073852295409,,,"2006-06","2006-Q2",253000,-0.131620553359684,"2005-07"
2018-07-31,89712,"72712","AR","Fayetteville","Benton","Bentonville",383,233600,0.00257510729613734,0.0152107779226423,0.0603722197004085,,,"2018-07","2018-Q3",233600,0,"2018-07"
2018-07-31,70482,"29445","SC","Charleston","Berkeley","Goose Creek",384,174300,0.00287686996547756,0.00693240901213172,0.061510353227771,,,"2018-07","2018-Q3",174300,0,"2018-07"
2018-07-31,90645,"75043","TX","Dallas-Fort Worth","Dallas","Garland",385,193500,0.00467289719626168,0.0232681121099947,0.0994318181818182,,,"2018-07","2018-Q3",193500,0,"2018-07"
2018-07-31,72460,"33157","FL","Miami-Fort Lauderdale","Miami-Dade","Village of Palmetto Bay",386,318900,0.00726468730259002,0.0283779425991616,0.132055378061768,,,"2007-04","2007-Q2",336400,-0.0520214030915577,"2006-06"
2018-07-31,96236,"90802","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",387,371000,0.00324499729583559,0.0133843212237094,0.0979579757324652,,,"2006-06","2006-Q2",371500,-0.00134589502018843,"2006-05"
2018-07-31,97745,"94538","CA","San Francisco","Alameda","Fremont",388,995700,0.00524987380111055,0.0274481477659684,0.165788549350193,,,"2018-07","2018-Q3",995700,0,"2018-07"
2018-07-31,74145,"37064","TN","Nashville","Williamson","Franklin",389,432000,-0.000693962526023595,0.00558659217877095,0.0601226993865031,,,"2018-06","2018-Q2",432300,-0.000693962526023595,"2018-06"
2018-07-31,99961,"98682","WA","Portland","Clark","Vancouver",390,307700,0.00522704998366547,0.0222591362126246,0.0815465729349736,,,"2018-07","2018-Q3",307700,0,"2018-07"
2018-07-31,97748,"94541","CA","San Francisco","Alameda","Hayward",391,642900,-0.00015552099533437,0.00910375137341077,0.126906222611744,,,"2018-06","2018-Q2",643000,-0.00015552099533437,"2018-06"
2018-07-31,97970,"95076","CA","Santa Cruz","Santa Cruz","Watsonville",392,577600,0.00312608544633553,0.00996677740863787,0.0641120117907148,,,"2006-02","2006-Q1",699500,-0.174267333809864,"2004-11"
2018-07-31,84340,"60085","IL","Chicago","Lake","Waukegan",393,115000,-0.00519031141868512,0.000870322019147084,0.101532567049808,,,"2007-01","2007-Q1",158200,-0.27307206068268,"2000-06"
2018-07-31,99589,"98133","WA","Seattle","King","Shoreline",394,594300,-0.00402212166918049,0.00677621548365238,0.112088323353293,,,"2018-06","2018-Q2",596700,-0.00402212166918049,"2018-05"
2018-07-31,70056,"28601","NC","Hickory","Catawba","Hickory",395,153100,0.00591327201051248,0.0261394101876676,0.0850460666194189,,,"2018-07","2018-Q3",153100,0,"2018-07"
2018-07-31,88757,"70726","LA","Baton Rouge","Livingston","Denham Springs",396,160700,0.00062266500622665,0.0068922305764411,0.0749163879598662,,,"2018-07","2018-Q3",160700,0,"2018-07"
2018-07-31,91656,"77007","TX","Houston","Harris","Houston",397,411800,-0.000727978645959719,0.00219031394499878,0.0295,,,"2018-06","2018-Q2",412100,-0.000727978645959719,"2018-06"
2018-07-31,90612,"75002","TX","Dallas-Fort Worth","Collin","Allen",398,291000,-0.00376583361862376,-0.00171526586620926,0.0445082555635319,,,"2018-05","2018-Q2",292500,-0.00512820512820513,"2018-04"
2018-07-31,96962,"92630","CA","Los Angeles-Long Beach-Anaheim","Orange","Lake Forest",399,700000,0.00157390184575762,0.00516944284893739,0.0494752623688156,,,"2018-07","2018-Q3",700000,0,"2018-07"
2018-07-31,97202,"93274","CA","Visalia","Tulare","Tulare",400,191400,0.00261917234154007,0.0110935023771791,0.0373983739837398,,,"2006-06","2006-Q2",239300,-0.200167154199749,"2005-03"
2018-07-31,71719,"31907","GA","Columbus","Muscogee","Columbus",401,81100,0.0188442211055276,0.0813333333333333,0.249614791987673,,,"2007-12","2007-Q4",102300,-0.207233626588465,"2003-09"
2018-07-31,69779,"28216","NC","Charlotte","Mecklenburg","Charlotte",402,160800,0.00374531835205993,0.0151515151515152,0.119777158774373,,,"2018-07","2018-Q3",160800,0,"2018-07"
2018-07-31,74940,"38655","MS","Oxford","Lafayette","Oxford",403,213300,-0.00513059701492537,-0.0237986270022883,0.0166825548141087,,,"2018-03","2018-Q1",218600,-0.0242451967063129,"2017-11"
2018-07-31,77986,"46143","IN","Indianapolis","Johnson","Greenwood",404,176700,0.00511945392491468,0.0131880733944954,0.0511600237953599,,,"2018-07","2018-Q3",176700,0,"2018-07"
2018-07-31,62024,"11213","NY","New York","Kings","New York",405,889900,0.00326944757609921,0.0219338539274231,0.0371794871794872,,,"2018-07","2018-Q3",889900,0,"2018-07"
2018-07-31,74214,"37167","TN","Nashville","Rutherford","Smyrna",406,218600,0.00367309458218549,0.014385150812065,0.139134966128192,,,"2018-07","2018-Q3",218600,0,"2018-07"
2018-07-31,72220,"32792","FL","Orlando","Seminole","Goldenrod",407,241200,0.00836120401337793,0.0387596899224806,0.115117891816921,,,"2006-07","2006-Q3",257800,-0.0643910007757952,"2006-01"
2018-07-31,96965,"92647","CA","Los Angeles-Long Beach-Anaheim","Orange","Huntington Beach",408,747500,0.00308641975308642,0.00945307224848076,0.0560892907601017,,,"2018-07","2018-Q3",747500,0,"2018-07"
2018-07-31,71434,"31088","GA","Warner Robins","Houston","Warner Robins",409,128300,0.00312744331508991,0.00785545954438335,0.0772460117548279,,,"2018-07","2018-Q3",128300,0,"2018-07"
2018-07-31,73761,"36117","AL","Montgomery","Montgomery","Montgomery",410,163900,-0.00666666666666667,-0.0108630054315027,-0.0150240384615385,,,"2008-05","2008-Q2",183700,-0.107784431137725,"2005-04"
2018-07-31,74183,"37122","TN","Nashville","Wilson","Mount Juliet",411,308700,0.00422901756668835,0.016798418972332,0.0759846636458696,,,"2018-07","2018-Q3",308700,0,"2018-07"
2018-07-31,71897,"32246","FL","Jacksonville","Duval","Jacksonville",412,178500,0.00450196961170512,0.0229226361031519,0.0957642725598527,,,"2006-12","2006-Q4",196700,-0.0925266903914591,"2005-11"
2018-07-31,66143,"20020","DC","Washington","District of Columbia","Washington",413,316100,0.00285532994923858,0.00540712468193384,0.0453042328042328,,,"2018-07","2018-Q3",316100,0,"2018-07"
2018-07-31,92003,"77521","TX","Houston","Harris","Baytown",414,173400,-0.000576368876080692,0.00638421358096344,0.075682382133995,,,"2018-06","2018-Q2",173500,-0.000576368876080692,"2018-06"
2018-07-31,100157,"99208","WA","Spokane","Spokane","Spokane",415,255800,0.00669027941755215,0.0215654952076677,0.0978540772532189,,,"2018-07","2018-Q3",255800,0,"2018-07"
