"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"33445","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86950,84900,79900,79945,79990,82950,88900,79900,79900,87450,88950,88950,84500,84500,82250,80000,79950,82400,84950,84950,85000,85000,89495,89900,89450,99900,98900,98000,92900,94400,92950,94900,90950,92950
"33417","Century Village","FL","Miami-Fort Lauderdale","Palm Beach",65,24995,25000,24900,24500,24500,24900,25000,24900,24900,24400,24900,24947.5,24700,24900,24250,20750,20000,19900,19900,19900,22450,19999.5,20000,19900,19900,19900,21900,21950,22000,22000,23000,22000,22000,22000,21500,22900,21000,22000,22500,22900,24900,24250,25000,25000,25500,26900,27200,26500,27950,28000,27500,28000,27500,26700,28800,27500,27900,29795,29900,31450,30000,30000,29950,29900,29900,30000,30000,31000,31900,31000,31900,32000,33000,34800,34950,35000,35000,35250,36000,36900,37000,37000,37000,38000,39900,39900,39900,39900,39900,42000,42000,42000,42000,42700,43700,44900,44995,45000,44900,45000,45000,46900,47000
"33484","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53900,49900,53900,49950,52450,55450,55900,55900,58659.5,57419,59000,59499.5,59250,59000,59650,59000,59000,59950,61200,63750,65000,68200,67950,64700,65900,65900,65000,67750,65450,65900,65950,65900,67750,69000,69000,67500,69500,69900,69400,73950
"29577","Myrtle Beach","SC","Myrtle Beach","Horry",67,111250,112500,113700,107450,104875,99900,99950,99900,95000,94000,94000,93000,88950,87900,84900,79900,79900,79900,79990,81250,79990,79550,79900,77950,79900,79900,79900,79900,75950,79000,79900,80247,84000,86950,84900,85950,88500,88500,89900,89900,89900,89900,89900,89900,89500,89850,90000,90900,91800,90000,91900,90950,90900,94900,95000,94900,92500,90000,89999,91650,92000,92000,91800,92250,89900,91250,89900,89900,89900,92500,92900,92650,92500,92700,89900,89900,87900,86950,89000,89625,89500,89500,87900,88400,87900,88911,89900,89750,89900,89900,89900,89900,89900,89900,94950,95000,98900,97500,99900,99700,103000,105000,104900
"33172","Fountainbleau","FL","Miami-Fort Lauderdale","Miami-Dade",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142500,142500,138900,145450,147900,145000,147900,149450,150000,149000,150000,149900,155000,158500,160000,159900,156495.5,159900,159900,164900,157495.5,149000,149250,154950
"30305","Atlanta","GA","Atlanta","Fulton",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183500,185900,186700,169900,169900,150000,152500,159900,188500,180000,175000,169500,164500,164500,157500,165500,183500,197450,189900,189900,179900,199900,185000,184900,189900,169900,187500,189900,220000,225000
"96753","Kihei","HI","Kahului","Maui",70,382450,379900,399000,379900,369000,361750,353500,339000,359000,343500,399000,359000,364500,360000,375000,360000,349500,339000,338250,328000,345000,365000,365000,365000,341500,349000,349000,349000,345000,349000,350000,364000,359000,350000,375000,370000,379000,364900,379000,379500,392000,380000,380000,399000,399000,390500,394500,399000,425000,405000,419800,419000,410000,410000,415500,422000,423000,425000,427000,429000,429000,429000,429000,429000,425000,409000,405000,399000,399000,415000,415000,415000,415000,415000,422500,425000,422000,425000,422000,399000,399000,424950,419500,412500,424900,409750,402000,421450,424950,449900,459000,441450,437500,472500,479500,530000,540000,5e+05,479000,492000,498250,519000,499000
"33131","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",71,236500,230000,239000,240000,249999.5,245000,250000,249000,244950,235000,240000,249000,250000,259900,250000,269000,290000,289000,294732,282052,286726,290000,299000,299000,295000,295000,299000,3e+05,320000,319000,3e+05,299000,325000,319000,329000,339000,345000,349000,349000,342500,350000,360000,380000,380000,385000,379900,375000,379900,385000,375000,375000,375000,380000,380000,375000,380000,390000,384950,390000,389000,380000,380000,375000,375000,375000,370000,360000,371000,379000,379999,390000,390000,385000,389000,381450,379450,375000,375000,369950,370000,370000,375000,372405.5,367450,365000,360000,360000,360000,360000,360000,356450,355450,360000,360000,359500,360000,359000,350000,350226,350000,355000,350000,350000
"96826","Honolulu","HI","Urban Honolulu","Honolulu",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,309500,299000,319998,344000,388000,388000,385000,385000,398000,376000,379000,377000,379000,375000,362500,369000,355000
"33401","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194900,194950,185000,179000,178500,175000,179000,175000,175000,172450,171000,174900,176950,183000,199900,214500,222450,199450,195000,189000,189000,189000,195000,195000,198000,189000,213450,204900,209000,205000,202449.5,199900,2e+05,199900,189900,189900,189900,189000,189900,189900,195500,195000,199000,197000,198990,190800
