"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"28025","Concord","NC","Charlotte","Cabarrus",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344900,344140,349900,342792.5,345325,341792.5,345000,328450,330732.5,332285,357400,347900,337680,337680,335160,336420,339537.5,341395
"30907","Martinez","GA","Augusta","Columbia",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439900,469950,453950,399900,425950,399900,435000,432450,419900,450000,450000,434900,399900,428450,464900,499000,507450,499450,479000,512450,486950,454900,475000,457450,465000,440000,4e+05,408900,413900,425450,420450,421000,415900,411900,411900,411900,414900,413900,414900,424900,415900,419900,424900,425000
"10466","New York","NY","New York","Bronx",140,499000,499000,499000,499000,499000,499000,499000,499000,489999,499000,499000,499000,479000,482000,477000,494000,484000,477000,452500,459000,450000,452500,475000,479000,479000,479000,5e+05,5e+05,499500,479000,519000,529000,529000,529000,545000,545000,534000,529000,529000,529000,525000,509000,499000,519000,519000,519000,519000,499000,499000,499000,499000,499000,499000,499000,499499.5,495000,495000,495000,495000,495000,485000,464000,469000,485000,485000,485000,569000,569000,569000,569000,579000,569000,567000,539000,539000,559000,559999,569000,569000,569000,569000,579000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,589000,579000,579000,589000,579000,589000,589000,599000,589000
"29229","Columbia","SC","Columbia","Richland",141,255000,264450,242482,236500,220242.5,219000,219450,217450,234111,233200,224900,219900,215000,215400,224900,234949.5,229900,222400,229900,226950,209950,215000,207640.5,217000,221400,225000,222700,219900,214000,219900,218000,216575,230000,230000,234950,229900,258264,254900,245067,242000,245067,252100,265628,265178,256900,254900,254900,254864,251510,259950,268175,254950,254950,254900,251770,237495,234990,244945,261550,265000,274900,274900,269500,274900,274900,266500,268500,294500,288230,293200,289065,299900,314570,306900,284900,290740,284900,284950,261332.5,262382.5,253270,236450,231775,231987,244200,248000,242200,244900,255900,262425,269900,269450,270000,274849.5,258052,253976,249900,267900,255808.5,256500,249950,261758.5,243200
"38654","Olive Branch","MS","Memphis","DeSoto",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256420,257900,257900,265000,267950,268900,268900,268900,267599,272862.5,271800,261900,269925,269815,271850,271900,270930,269900,277900,277900,280700,283200,277900,277572,279130,282500,287370,291760,286900,287400,289450,289900,289900,289900,292900,294125,299900,299900,299900,299900,303250,311700,314900,323350,319550,324200,323350,324900,333500,333500,324900,323400,332520
"60402","Berwyn","IL","Chicago","Cook",143,,,,,,,,,,,,,,,,,,,,,,,174900,169900,179900,179900,175000,195000,179500,199000,186950,184000,168250,174500,176613,183413,176613,174900,179000,180000,182249.5,182249.5,189900,179000,177450,169000,174450,180000,179500,179500,177000,204250,189900,194999,199000,210700,225000,240400,235000,237450,228900,228900,239900,239900,242499.5,242500,249950,249900,249000,249700,249200,244500,240000,240000,265000,265000,279000,269900,274500,270000,274500,269900,259900,269949.5,269900,269000,268750,269999,272499.5,279900,279400,276700,277950,274900,274900,279450,279000,279000,287000,295000,299000,302400,319900
"92399","Yucaipa","CA","Riverside","San Bernardino",143,463900,459000,475960,475150,478100,474000,489450,498500,475000,477450,475000,410000,369900,369000,355950,357495,349450,329475,359990,369860,368132.5,379370.5,376275,397495,379900,369900,370500,377990,368990,368990,372690,387272.5,395920,389450,388715,389900,389900,379995,425000,416994,408988,425000,440000,479000,487000,454000,459950,479000,507000,509450,509450,525000,494900,483500,454000,465600,490000,492500,479900,469250,469000,459000,449900,478000,489900,495000,489450,499000,494450,517450,504949.5,525000,526694,489900,489900,470000,469000,525000,522450,532500,549000,514450,544900,544900,536500,564949.5,577450,609373.5,614900,564700,508999.5,549900,559000,569900,564450,559900,569900,579000,569900,579000,588800,599999,599888
"75098","Wylie","TX","Dallas-Fort Worth","Collin",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364900,354450,345990,325890,334390,348450,369000,369450,374900,372400,369900,359495,369700,377995,389450,394495,389495,388599,381815,380000,374000,369900,399000,398950,389900,389990,415315,419990,419999.5,407000,415495,401990,394950,391950,387995,389450,385000,391990,395000,399900,396459.5,391990,395096.5
"75115","Desoto","TX","Dallas-Fort Worth","Dallas",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,264775,269900,279000,265725,265725,309990,309990,270000,245450,254000,258725,253400,260550,255225,279500,305000,309900,279900,317495,327000,327000,319990,297250,292042.5,304999,319009.5,318000,310000,299999,319000,328999,345990,349900,329990,334390.5,327000,310000,330000,332500
"84015","Clearfield","UT","Ogden","Davis",147,214900,214900,212450,222450,219900,214900,214900,214900,222400,209000,205000,202400,197000,204900,209900,209900,212450,201950,195000,195450,195000,189900,194500,188000,187450,186400,189950,196450,202900,199900,196500,193700,199900,204000,193000,199000,201450,202400,192400,204900,207000.5,219900,210000,199900,199900,199900,204001,204001,199900,2e+05,209000,225000,229900,236500,230000,225000,226450,229900,229900,229500,219900,218700,209999.5,230000,246400,262400,264900,262450,264900,264900,260900,249900,255000,266750,271950,269900,272400,269450,269000,274999,269000,259000,259900,266950,275950,269900,277450,3e+05,290000,283000,274750,269450,276200,279900,282200,284900,289900,319450,305500,283750,285000,312000,299900
