"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"34242","Siesta Key","FL","North Port-Sarasota-Bradenton","Sarasota",937,549900,530500,543450,557449.5,525000,525000,499450,542750,499000,499000,479000,450000,449000,449000,449900,432500,412500,425000,419000,419000,409000,410000,419000,409500,399997.5,427000,425000,412500,399947,397000,399997,399900,415000,419450,439450,440000,450000,461950,469000,452000,450000,459000,454000,489000,475000,459000,449000,468750,454900,464450,462400,485000,479000,439000,487000,449850,449400,456750,449850,466950,459450,489900,499000,499900,499000,512500,548500,527000,529900,543000,550000,549450,548950,548950,548900,497000,499949.5,499450,517000,550000,532450,499000,542000,549000,559950,595000,599000,599000,599000,619000,609000,6e+05,614450,614500,599000,609000,595000,599000,575000,565000,575000,559000,569900
"34996","Stuart","FL","Port St. Lucie","Martin",938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225750,223750,222450,218800,225000,229000,236950,248950,268500,265000,229900,229000,239000,229000,199000,225000,229000,225000,229000,240000,279900,287000,285000,279000,275000,279000,280000,279900,280000,274900,284950,285000,285000,285000,274950,279500,269900,269900,269900,264900,284900,282000,276000,259900,264900,269000,277000,255000
"06468","Monroe","CT","Stamford","Fairfield",939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232450,240000,274000,255255,249900,249000,224900,219950,249900,239900,229900,229900,229900,220000,209900,229900,245900,232450,230000,240000,239950,239900,259900,225000,249900,225000,244999,240000,282900,277000,269000,245000,242000,245000,245000,256750,242450,237450,235000,232450,232900,232900,239900,237450,235000,235000,247450,240500,254900,254900,256950,241700,239999,238000
"07020","Edgewater","NJ","New York","Bergen",940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549900,589000,569000,559000,535000,559000,549500,569000,612000,589500,599000,549900,549900,545397,545000,539000,540000,545000,545000,599000,647000,649000,598888,649000,649000,599000,595000,578000,590000,569000,569000,569900,562500,587000,578000,599999,657000,659000,679250,675000,675000,679750,650000,695000,723900,718800,708800,738800,778800,773400,738800,721900,749000
"01721","Ashland","MA","Boston","Middlesex",941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479900,479900,479900,451995,459000,469645,439990,459000,459000,459000,449450,469900,455000,428990,419990,384900,389000,389000,387400
"48304","Bloomfield Hills","MI","Detroit","Oakland",942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900,277000,267950,249900,238000,238900,228900,221950,224900,229950,208088,233500,202500
"97210","Portland","OR","Portland","Multnomah",943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,379450,435950,415000,369900,374900,374900,354900,349899,379000,354450,374200,394450,399000,414500
"92014","Del Mar","CA","San Diego","San Diego",944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450000,1430000,1230000,1345000,1479000,1499000,1499000,1450000,1450000,1585000,1550000,1560000
"92625","Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1250000,1145000,1215000,1235000,1272500,1315000,1372499,1325000,1375000,1350000,1399000,1399000,1300000,1350000,1350000,1350000,1350000,1350000,1367000,1350000,1399000,1385000,1397000,1325000,1297000,1299500,1450000,1425000,1399000,1485000,1495000,1469400,1480000,1480000,1465000,1495000,1549500,1522000,1492000,1495000,1480000,1550000,1549000,1472000,1449000,1424999.5,1535000,1492500,1529900,1527450,1600000,1550000,1559000,1600000,1550000,1638800,1600000,1595000,1597500,1595880,1650000,1625000,1672500,1675000,1660000,1637250
"33149","Key Biscayne","FL","Miami-Fort Lauderdale","Miami-Dade",946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149000,1150000,1200000,1150000,1150000,1147500,1062500,1075000,1024500,1095000,1095000,1095000,1089500,1095000,1100000,1100000,1100000,1089000,1012000,1030000,999000,1064500,1079000,1062000,1079000,1071000,1097000,1030000,1049000,1050000
"32903","Melbourne","FL","Melbourne","Brevard",947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364000,375000,375000,384450,394450,369000,357000,399000,399450,399999,399900,399999,399949.5,399900,399949.5,399999,440000,447450,445000,449950,449700,449700,422450,444950,449950
"08406","Ventnor City","NJ","Atlantic City","Atlantic",948,,,,,,,,,,,,,,,,,,,,199900,225000,224900,199000,204900,199000,209950,214000,209900,209450,199900,199900,199990,215000,214900,199990,225000,216950,209450,199900,199945,199250,199500,199000,198900,199000,199450,199000,198900,198900,199000,199000,2e+05,199900,224900,229000,219000,222000,219000,219000,214950,208000,219000,219450,209450,185000,179000,178950,179000,178900,179000,177000,179000,179900,179000,185000,185000,189000,217000,199000,199000,199000,199000,189900,169000,199000,199900,179900,174900,174450,169000,175000,184000,189450,199999,195000,192450,195000,199000,199000,199450,225000,229000,225000
"29572","Myrtle Beach","SC","Myrtle Beach","Horry",949,169900,174875,175000,175000,175000,177500,174900,175000,175000,174900,175000,175000,169900,165000,165000,164900,159999,169900,160000,159900,154000,153000,154000,154999.5,149900,149900,149000,140400,143450,139900,149700,147450,141900,139900,139900,140950,151000,145000,139949.5,139900,159900,149900,145400,144900,144900,144900,143900,149900,139900,145000,139900,142200,139900,144500,144900,139900,139900,139900,139900,139900,144500,139900,124999.5,129900,138500,129950,149900,149900,149900,149900,154900,150000,150000,149900,149900,149900,154900,159900,159000,159450,161199.5,164900,165000,165000,165000,163900,162900,173000,169900,172000,164900,169900,169950,174900,165000,159900,159900,159900,159000,155000,159250,168900,165000
"08008","Long Beach","NJ","New York","Ocean",950,,,,,,,,,,,,,,,,,,,,,,499500,499500,509200,504000,499000,481000,430000,449900,469500,549250,574000,489000,499000,499000,499000,503500,449900,499000,503500,509000,449900,449450,382000,385000,385000,379000,381999.5,399000,459000,450000,474450,489000,495000,524000,535000,499000,459000,454450,449900,459000,447000,499999,469000,535000,469900,469900,449900,484900,499000,524499.5,549999,539900,544949.5,595000,549999,459000,462000,449000,449000,485000,489000,465000,460000,532500,490000,490000,527000,539000,549000,569250,579000,539000,539000,519000,519000,519000,539000,539000,539999,515000,499450,499000
"16046","Mars","PA","Pittsburgh","Butler",951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237450,247500,240000,232500,225950,232750,226500,220000,239000,244900,252760,256900,256900,237000,238750,235000,236000,237500,242450,242450,251000,234995,243950,254900,239900,245000,245000,254900,240700,248500,247900,235000,245450,223950,219900
"27948","Kill Devil Hills","NC","Kill Devil Hills","Dare",952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234450,257950,276450,295000,275000,269000,269000,279000,275000,294700,284450,275000,279900,279900,280000,290750,290750,305900,302900,329350,291250,290000,284900,298250,306500,317250,304500,306350,306425,294250,299750,311500,318950,298350,289000,299900,305625
"77030","Houston","TX","Houston","Harris",953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,195000,199885,197400,193000,194000,208500,209000,199500,199500,204000,188000,189900,207000,205000,2e+05,198000,198000,199900,195000,190000,192250,187450,194500,182450,188950,180000,171950,189000
