"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"11229","New York","NY","New York","Kings",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05902777777778,2.09090909090909,2.13793103448276,2.13111111111111,2.16666666666667,2.21825396825397,2.18090909090909,2.04166666666667,2.17529411764706,2,2.13636363636364,2.18181818181818,2.21875,2.02083333333333,2.13084051724138,2.22649572649573,2.2,2.19866666666667
"60619","Chicago","IL","Chicago","Cook",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05555555555556,1,1.01333333333333,1.03106060606061,1.05,1,0.958333333333333,1,1,1,1,1,1.04058441558442,1.06809210526316,1.07096774193548,1.05555555555556,1.08290598290598,1.01071428571429,1.01071428571429
"90034","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35909090909091,2.4165873015873,2.42142857142857,2.45,2.4357671957672,2.45416666666667,2.54090909090909,2.59,2.60416666666667,2.61934221658206,2.49002988047809,2.49375,2.56428571428571,2.48361730013106,2.52385964912281,2.65925925925926,2.70714285714286,2.67740384615385,2.79523557692308
"94110","San Francisco","CA","San Francisco","San Francisco",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36363636363636,4.83333333333333,5,4.88888888888889,4.58958333333333,4.38617133791645,4.81248267138005,4.85633187772926,4.995,5.45454545454545,5.11120914708701,4.61578947368421
"60610","Chicago","IL","Chicago","Cook",35,,,,,,,2.09910714285714,2.10972222222222,2.1,2.05974347434743,2.06919191919192,2.10456885456885,2.11764705882353,2.12207792207792,2.08888888888889,2.295,2.30571428571429,2.29545454545455,2.39166666666667,2.34285714285714,2.30229844413013,2.302,2.27674603174603,2.41025641025641,2.39583333333333,2.32113095238095,2.38068965517241,2.35909090909091,2.38,2.32672665787815,2.29619047619048,2.27586206896552,2.2019801980198,2.182,2.26214285714286,2.25686813186813,2.28951048951049,2.29555236728838,2.30125523012552,2.30789910388317,2.33651226158038,2.43279463515536,2.32454545454545,2.32503423354888,2.33875338753388,2.33741510254609,2.33875338753388,2.26638772663877,2.43506493506493,2.24583333333333,2.30067567567568,2.36022655421392,2.36061381074169,2.37158469945355,2.33166332665331,2.31575907590759,2.2961038961039,2.33065595716198,2.28169014084507,2.28267215433151,2.46812413917677,2.38285714285714,2.28549201009251,2.39142857142857,2.39142857142857,2.5,2.3255230125523,2.25214285714286,2.35170868347339,2.25214285714286,2.27586206896552,2.33611111111111,2.59623526308971,2.5,2.58855585831063,2.41333333333333,2.35,2.5,2.47559523809524,2.40266666666667,2.40559553695955,2.42209302325581,2.45010966453899,2.57701421800948,2.69331548375386,2.84047619047619,2.93889833542151,2.5,2.57142857142857,2.79
"10019","New York","NY","New York","New York",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.38621286377012,5.35608308605341,5.30764678030303,5.368,5.33850493653032,5.35,5.44064748201439,5.45875297561713,5.42857142857143,5.43243243243243,5.42138917262513,5.40082079343365,5.35608308605341,5.35531427029943,5.34850509922422,5.30205655526992,5.34545454545455,5.31980519480519,5.40082079343365,5.5,5.50940626173649,5.37980769230769,5.37980769230769,5.38384615384615,5.3125,5.31625,5.37061090997551,5.241,5.22727272727273,5.4,5.31980519480519,5.375,5.31060606060606,5.41495585126228,5.43484419263456,5.44434765776229,5.3984126984127,5.3125,5.37917657232562,5.25774762550882,5.30804953560371,5.21072796934866,5.20267686424474,5.25358851674641,5.3625170998632,5.38333333333333,5.35930009295831,5.3625170998632
"33025","Miramar","FL","Miami-Fort Lauderdale","Broward",37,,,,,,,,,,,,1.22537509911547,1.22511485451761,1.20852401566687,1.22605435977414,1.22511485451761,1.19175107947728,1.21414424590876,1.2,1.20296846011132,1.158459142104,1.1759170347609,1.20814375226491,1.18110236220472,1.21875,1.25717872225962,1.22156697556866,1.23961576342529,1.18705035971223,1.23782421470775,1.22727272727273,1.22619379089517,1.23426911907067,1.23031496062992,1.22895622895623,1.25413152036365,1.26121695249936,1.26315789473684,1.26262626262626,1.24666666666667,1.22112797364583,1.23031496062992,1.25,1.27357707120094,1.2826209223847,1.31944444444444,1.31881313131313,1.26857573751195,1.26171593366979,1.3,1.31818181818182,1.325,1.27867556848057,1.26156433978133,1.26903553299492,1.25179083094556,1.29252336448598,1.38291333743085,1.33986521943271,1.3520197856554,1.39788987583629,1.39728717573986,1.34787784679089,1.38888888888889,1.36363636363636,1.39374514374514,1.35398635180869,1.34228187919463,1.36070110701107,1.39388489208633,1.35,1.40707070707071,1.40950792326939,1.3849765258216,1.38087386644683,1.43755615453729,1.46464646464646,1.47628421447319,1.39779944825816,1.32248219735504,1.3986013986014,1.39076070679844,1.37795275590551,1.34096781511257,1.38059701492537,1.4,1.40074196207749,1.425,1.42133639471019,1.42364106988783
"33139","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90348837209302,2.72077922077922,2.64350453172205,2.65743991144845,2.65833333333333,2.65486725663717,2.67459138187221,2.65570687310037,2.7027027027027,2.76076217360621,2.7027027027027,2.75845326608403,2.76134122287968,2.75,2.73669563519188,2.75229357798165,2.82752120640905,2.81381558471342,2.79770444763271,2.85510495210923,2.78629976580796,2.7497731626172,2.76386687797147,2.77227722772277,2.81074438202247,2.78944911297852,2.83481323478347,2.80112044817927,2.80112044817927,2.90421229160501,2.85714285714286,2.87037037037037,2.80898876404494,2.85549450549451,3,3,2.85714285714286,2.83750563824989,3.19148936170213,3.125,2.88203753351206,2.91406388642413,2.8770706190061,2.95271552387302,3,3.00925925925926,2.93918918918919,2.94117647058824,2.9438025210084,2.96296296296296,2.97297297297297,3.03030303030303,3,2.98339896428957,2.89514462809917,2.89256198347107,2.93966040024257,2.85714285714286,2.88029036230475,3.07076101468625
"11377","New York","NY","New York","Queens",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41666666666667,2.35714285714286,2.5,2.40833333333333,2.32142857142857,2.3625,2.17948717948718,2.5,2.53478260869565,2.47560419516644,2.47058823529412,2.5,2.5,2.42124060150376,2.45714285714286,2.4,2.3837890625,2.51824817518248,2.42714285714286,2.42142857142857,2.46076923076923,2.51785714285714,2.58333333333333,2.72727272727273,2.66666666666667,2.66666666666667
"02169","Quincy","MA","Boston","Norfolk",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.85185185185185,1.96240601503759,1.91304347826087,1.95392156862745,1.825,1.84259259259259,1.77291666666667,1.695,1.66666666666667,1.66666666666667,1.75,1.68181818181818,1.74375,1.83333333333333,1.90895741556535,1.9047619047619,1.94518125552608
"78745","Austin","TX","Austin","Travis",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,1.13504074505239,1.23368007527437,1.12822349570201,1.11452747646336,1.13095238095238,1.13095238095238,1.06547619047619,1.04761904761905,1.1266369047619,1.21052631578947,1.24034939419555,1.23513266239707,1.22359119223526,1.16443536797519,1.19274809160305,1.2012987012987
"11355","New York","NY","New York","Queens",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.17678100263852,2,1.90496151731721,2.14088397790055,2.17391304347826,2.17652978314733,2.17678100263852,2.17652978314733,2.22937432650862,2.04545454545455,1.90396825396825,1.95974576271186,2.05956112852665,2.20833333333333,2.28129537613066,2.30507558366593,2.28744939271255,2.16316440049444,2.22361111111111,2.1640985401165,2.22222222222222,2.26315386382783,2.16503267973856,2.10375816993464,2.06521739130435,2.08728067309856,2.04717476336421,2.10171568627451,2.22648031351794,1.86005314437555,2.03313253012048,2.16508795669824,2.12019230769231,2.33333333333333,2.42192578548212,2.36111111111111,2.37179487179487,2.35714285714286,2.5,2.46980431848853,2.5,2.42105263157895,2.17028380634391,2.16847523650529,2.32503766005523,2.30769230769231,2.18181818181818,2.16666666666667,2.29848484848485,2.23529411764706
"10314","New York","NY","New York","Richmond",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01888050257615,0.94979797979798,1.02432778489117,0.938380281690141,0.965701851340149,0.96,0.875428284034829,0.92439293598234,0.836012861736334,0.818452380952381,0.857568139880337,0.94294003868472,1.02432778489117,0.979344729344729
"60617","Chicago","IL","Chicago","Cook",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.952380952380952,0.996875,1.05555555555556,1,1,1.05064102564103,1.05,1.0534188034188,1.05409356725146,1.09,1.05263157894737,1.05555555555556,1.11111111111111,1.125,1.07465277777778
"60611","Chicago","IL","Chicago","Cook",45,,,2.15833333333333,2.17687661777394,2.26511226252159,2.31006429049963,2.27918208734271,2.33536585365854,2.33934832698858,2.33941093969144,2.33100233100233,2.32469512195122,2.31290322580645,2.33136655011655,2.58493031358885,2.6203125,2.51829268292683,2.49331749858196,2.49248120300752,2.53193960511034,2.4726938454302,2.4411621001992,2.42613134187972,2.45285935085008,2.45432083188762,2.40151515151515,2.49519230769231,2.54659466721786,2.5896304467733,2.58536585365854,2.54573170731707,2.494642993073,2.48662640207075,2.42007926023778,2.47330960854093,2.48552873371199,2.50130616509927,2.53164556962025,2.59284155597723,2.73743016759777,2.69285714285714,2.73470209339775,2.65432115112994,2.60904044409199,2.55674571953093,2.57812273845708,2.54932114458809,2.59822426623231,2.81184982350618,2.76663674446439,2.77968923418424,2.75791027514,2.78687315634218,2.76990504017531,2.71130221130221,2.72147239263804,2.71875,2.76860465116279,2.63636363636364,2.62641105349916,2.63030303030303,2.66666666666667,2.66939542518954,2.69285714285714,2.76923076923077,2.72863636363636,2.74301675977654,2.6922619047619,2.75833333333333,2.68714602314701,2.67164179104478,2.68098218584497,2.72965879265092,2.89237451737452,2.91870567375887,2.8125,2.78010752688172,2.79323877068558,2.90604166666667,2.72039774459006,2.62763964232806,2.60558751027116,2.61339359079704,2.6572982774252,2.64320785597381,2.69668087157243,2.83333333333333,2.79158789009748,2.87628865268284,2.97412677878396
"11215","New York","NY","New York","Kings",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.16666666666667,3.14285714285714,3.16091954022989,3.15514993481095,3.15717422630893,3.11111111111111,3.25,3.25,3.25,3.2,3.20416666666667,3.25,3.3,3.22828784119107,3.29489291598023,3.25,3.2,3.1,3.24375,3.27525252525253,3.33333333333333,3.33333333333333,3.375,3.395,3.36150568181818,3.30165289256198,3.33333333333333,3.30478955007257,3.24038461538462,3.21428571428571,3.17620967741935,3.25,3.25,3.33333333333333,3.42857142857143,3.45,3.45
"06010","Bristol","CT","Hartford","Hartford",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605620047376304,0.586510263929619,0.576416337285902,0.513136288998358,0.473107569721116,0.473107569721116,0.470588235294118,0.513136288998358,0.470588235294118,0.442512531328321,0.455650060753341,0.503612855040384
"11211","New York","NY","New York","Kings",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8577380952381,3.73333333333333,3.74583333333333,3.8,3.84615384615385,3.999375,3.8962962962963,3.88888888888889,3.85714285714286,3.699,3.62446808510638,3.51041666666667,3.70092003320421,3.72314285714286,3.78125,3.70714285714286,3.75,3.75,3.72444444444444,3.77777777777778
"33024","Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47584973166369,1.46065213855912,1.48026315789474,1.48026315789474,1.47410358565737,1.44545454545455,1.47335423197492,1.41025641025641,1.45465773933295,1.48026315789474,1.42298709473493,1.35852021783314,1.30537974683544
"33009","Hallandale","FL","Miami-Fort Lauderdale","Broward",50,,,,,,,,,,,,,,0.962920201068175,0.948166877370417,1,1.00590219224283,1.01180438448567,1.07456470470169,1.0989010989011,1.00187852222918,1.11764705882353,1.13628881987578,1.10612968591692,1.05555555555556,1.11702127659574,1.11764705882353,1.19047619047619,1.1304347826087,1.18182957393484,1.22705314009662,1.30952380952381,1.28571428571429,1.29289215686275,1.27659574468085,1.2719298245614,1.25877192982456,1.25700102767379,1.25877192982456,1.30315315315315,1.29411764705882,1.34285714285714,1.33601429848079,1.47354138398915,1.39084507042254,1.33333333333333,1.33333333333333,1.37231503579952,1.43617021276596,1.44736842105263,1.33333333333333,1.28333333333333,1.25874125874126,1.42857142857143,1.5,1.3,1.24676165803109,1.40625,1.51550387596899,1.52941176470588,1.40291806958474,1.38888888888889,1.28424657534247,1.44444444444444,1.3707908885116,1.3687343358396,1.4976280550051,1.38297872340426,1.54423076923077,1.49803149606299,1.53393665158371,1.53571428571429,1.49524537008169,1.54894671623296,1.55572335811648,1.64285714285714,1.6551724137931,1.62738496071829,1.749375,1.8,1.82045621780721,1.89266299396251,1.85029436501262,1.90114068441065,1.875,1.73961840628507,1.68208578637511,1.78571428571429,1.8125,1.85371861107774
"90066","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9354450559854,2.85,2.65833333333333,2.60661764705882,2.66,2.74537037037037,2.47005178365938,2.56428571428571,2.57916666666667,2.5369349005425,2.54285714285714,2.75
"11385","New York","NY","New York","Queens",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09090909090909,1.91246212121212,2,2,1.94868421052632,2.11,2.0725,2.22166666666667,2.295,2.25,2.29235714285714,2.32142857142857,2.28991596638655,2.30730769230769,2.27222222222222,2.31444444444444,2.31622807017544,2.21428571428571,2.2,2.25,2.29455882352941,2.35176470588235,2.4596256684492,2.54545454545455
"60620","Chicago","IL","Chicago","Cook",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05769230769231,0.962962962962963,0.967592592592593,0.950716560509554,0.987519500780031,1,0.999615384615385,1,1.03333333333333,1.04018912529551,1.03333333333333,1.04580952380952,1.02264528081123,1.00702028081123,1,1,0.975,1,1.03101851851852
"11238","New York","NY","New York","Kings",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.15719814241486,3.19333333333333,3.17136886102403,3.11875,3.22649572649573,3.28388278388278,3.33333333333333,3.28991596638655,3.375,3.52352941176471,3.53009049773756,3.42714285714286,3.56596906278435,3.55909090909091,3.33333333333333,3.27777777777778,3.26272727272727,3.31243576567318,3.34468253968254,3.33333333333333,3.4,3.5,3.51315789473684,3.52631578947368
"06902","Stamford","CT","Stamford","Fairfield",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.77777777777778,1.85,1.85040322580645,2,2,2.04177323103154,1.93881118881119,1.87127024722933,1.89204545454545,1.88,1.64667019027484,1.62018272425249,1.74471992653811,1.7408293460925,1.62587412587413,1.86148255813953,1.94230769230769,1.86046511627907
"98103","Seattle","WA","Seattle","King",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28294330518697,2.39770299145299,2.4660398366943,2.34722222222222,2.18954661690511,2.28688524590164,2.25462962962963,2.20399429386591,2.14571988521033,2.09090909090909,2.21052631578947,2.3695652173913,2.36875,2.40909090909091,2.42203360914442
"07002","Bayonne","NJ","New York","Hudson",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59090909090909,1.57142857142857,1.75110921501706,1.87426556991774,2.12651515151515,2.04166666666667,1.94736842105263,2.08333333333333,1.84166666666667,2,1.850373589509,1.77222222222222,1.86111111111111,1.88888888888889,1.88562091503268,1.70726495726496,1.88461538461538
"11233","New York","NY","New York","Kings",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8975,1.95652173913043,1.92582417582418,2.07993197278912,1.99958333333333,2.29772727272727,2.45,2.35714285714286,2.40833333333333,2.496875,2.5,2.5,2.52809587663426,2.3995,2.5,2.45138888888889,2.42290748898678,2.40909090909091,2.39230769230769,2.44722222222222,2.45409090909091,2.52167641325536,2.5,2.52631578947368
"07302","Jersey City","NJ","New York","Hudson",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01273885350318,2.99586776859504,2.96007685339083,2.96010296010296,2.87835133685652,2.85714285714286,2.89378437004086,2.94,2.94611880787662,2.95051698670606,2.96717318176546,2.94871794871795,2.90909090909091,2.87063953488372,2.87063953488372,2.87629198966408,2.87629198966408,2.88194444444444,2.92183936135549,2.93458781362007,2.92879065301394,2.95,2.995,2.98148648648649,3,2.95127493057309,2.90826612903226,2.91666666666667,2.92562724014337,2.98148648648649,2.98148648648649,2.96717318176546,3.01724137931034,3.00862068965517,2.98148648648649,2.97297297297297,3,3,3,3.15789473684211,2.956,2.96717318176546,2.97297297297297,3.07142857142857,2.97297297297297,2.995,3.09332260659694,3.09332260659694,3.45915678524374,3.11004784688995,3.14305816135084,3.17647058823529,3.40909090909091,3.39201216764308,3.40735068912711,3.08882783882784,3,3.04230769230769,3,3,3.15
"60628","Chicago","IL","Chicago","Cook",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.995,0.952272727272727,0.947222222222222,0.96943661971831,0.966111111111111,0.986111111111111,1,1,1,1.01785714285714,1.01785714285714
"92101","San Diego","CA","San Diego","San Diego",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71457489878543,3.04551539491299,3.1055900621118,2.91666666666667,3.03932510761172,3.03186022610483,3.10604395604396,3,2.76626712328767,3.06923076923077,2.96147011150819,3.04678998911861,3,2.91503267973856,2.86111111111111,3,3.07987967914439,3.08712121212121,3.13809523809524
"07093","West New York","NJ","New York","Hudson",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04861111111111,2.01944652206432,1.96997261786511,2.06896551724138,2.05473762941385,2.11345939933259,2.1504796996663,2.24382946896036,2.28834355828221,2.0617551732735,2.37341772151899,2.51046025104602,2.81818181818182,2.58503401360544,2.70788478847885,2.32742970901373,2.04166666666667,2.21139705882353,2.10741465535986,2.17272727272727,2.12355212355212,2.35294117647059,2.25,2.17708333333333,2.27785032932092,2.13571428571429,2.12395251396648,2.26190476190476,2.25,2.36363636363636,2.15833333333333,2.14093406593407,2.13452380952381,2.07417582417582,2.07142857142857,2.07149582997041,2.15833333333333,2.18150087260035,2.23715035555427,2.26037735849057,2.17946428571429,2.27272727272727,2.3023023023023
"60626","Chicago","IL","Chicago","Cook",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.27207792207792,1.32916666666667,1.16666666666667,1.34402654867257,1.36907894736842,1.33333333333333,1.40833333333333,1.36315789473684,1.31098901098901,1.32083333333333,1.38888888888889,1.4,1.2967032967033,1.3125,1.36666666666667,1.45536437246964,1.40625,1.41935483870968,1.43888888888889,1.49230769230769,1.47222222222222,1.4,1.46966911764706,1.49583333333333,1.54583333333333,1.52173913043478,1.46666666666667,1.48936156436156,1.5,1.5,1.5,1.45,1.45454545454545,1.48980769230769,1.48461538461538,1.54166666666667,1.5,1.5,1.56929637526652,1.59166666666667,1.53125,1.54166666666667,1.49916666666667
"90004","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45833333333333,2.39142857142857,2.28571428571429,2.33442028985507,2.45384615384615,2.46470588235294,2.5,2.66356334428624,2.71,2.32350649350649,2.474375,2.534375,2.69861233480176,2.65611233480176,2.61,2.5925,2.5448275862069,2.54164456233422,2.54181818181818
"10027","New York","NY","New York","New York",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52731819444795,3.53331579540757,3.52459016393443,3.5,3.5,3.603,3.45454545454545,3.3,3.16666666666667,3.15,3.33333333333333,3.46,3.29411764705882,3.43333333333333,3.59487179487179,3.69996740547588,3.54166666666667,3.50194552529183
"11372","New York","NY","New York","Queens",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.49137931034483,2.48275862068966,2.57142857142857,2.5,2.55632582322357,2.5,2.440625,2.45227272727273,2.48529411764706,2.55172413793103,2.46666666666667,2.47471264367816,2.46666666666667,2.44791666666667,2.4,2.38920056100982,2.39130434782609,2.375,2.4,2.42805383022774,2.31306990881459,2.3125,2.38769230769231,2.3125,2.44791666666667,2.4,2.375,2.24679487179487,2.40442307692308,2.49305555555556,2.36111111111111,2.42142857142857,2.45123106060606,2.45123106060606,2.47586206896552,2.44791666666667,2.42857142857143,2.42857142857143,2.275,2.3125,2.41379310344828,2.47395833333333,2.53378378378378,2.460024600246,2.45,2.44736258865248
"02155","Medford","MA","Boston","Middlesex",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39393939393939,1.43346613545817,1.5764364786505,1.65998447711293,1.90909090909091,2,2,1.966,1.77272727272727,1.7,1.61818181818182,1.70940170940171,1.68217609162491,1.68176372292461,1.80436847103514,1.72727272727273,1.84615384615385,1.8,1.8,1.70634863718727
"33311","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13386377921262,1.1313639220616,1.05050505050505,1.1313639220616,1.12903225806452,1.13941018766756,1.16666666666667,1.13386377921262,1.25187111331242,1.15814696485623,1.15814696485623,1.13636363636364,1.15814696485623,1.19808306709265,1.25,1.30007429420505,1.25,1.31818181818182,1.31414473684211,1.22222222222222,1.23662079510703
"11218","New York","NY","New York","Kings",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.496875,2.53846153846154,2.5,2.57323966408269,2.70294117647059,2.70294117647059,2.75,2.72727272727273,2.69375,2.65909090909091,2.56111111111111,2.47826086956522,2.4599358974359,2.49857142857143,2.68292682926829,2.69146341463415,2.7,2.75,2.66611111111111,2.75
"33027","Miramar","FL","Miami-Fort Lauderdale","Broward",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27410468319559,1.27708108346373,1.31164742917104,1.29198511607952,1.28345303345303,1.26588654351319,1.26582278481013,1.25272331154684,1.24891774891775,1.26074498567335,1.26074498567335,1.26673612920031,1.30192188468692,1.3160972756957,1.30252100840336,1.3099183335306,1.23529411764706,1.31964809384164,1.35245716674624
"11223","New York","NY","New York","Kings",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08333333333333,2.02657924421884,2,2.08333333333333,2.07151979565773,2.1,2.13353154459753,1.9952380952381,2,1.90304789550073,2.11764705882353,2.09224480440098,2.01711491442543,2.11,2.03101920236337,2.16666666666667,2.12121212121212,2.01550960118168
"90025","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73611111111111,2.63196480938416,2.5,2.59375,2.63181818181818,2.6316985645933,2.68990384615385,2.66,2.84791666666667,2.92666666666667,2.79666666666667,2.60281432748538,2.56944444444444,2.54230769230769,2.74583333333333,2.92666666666667,2.74583333333333
"10701","Yonkers","NY","New York","Westchester",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88498402555911,1.8,1.88235294117647,1.88834951456311,1.83333333333333,1.89272179036764,1.8935516888434,1.89272179036764,1.9280523255814,1.97727272727273,2,2.02702702702703,2,2.02702702702703,2.00603621730382,2.05882352941176,2.09080047789725,2.05882352941176,2.02702702702703,2.02702702702703,2.04244835838334,2.02702702702703
"60616","Chicago","IL","Chicago","Cook",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2.1725,2.0875,2.22907488986784,2.22222222222222,2.25665859564165,2.10810810810811,2.0575,2.0875,2.27331606217617,2.24005681818182,2.0113713988714,2.16452210948265,2.18026796589525,2.21132764920828,2.26943802925327,2.35567010309278,2.36005228128938,2.33333333333333,2.29155672823219,2.21481481481481,2.44171779141104,2.17777777777778,2.11462040162481,2.12054524422945,1.96177062374245,1.81099276616518,1.85287356321839,1.90701923076923,1.975,1.915,2.01691176470588,1.92567567567568,2.06710216643534,2.03351955307263,2.03836930455636,1.90909090909091,1.975,1.83333333333333,1.96409999692389,1.92098884381339,2.05024630541872,2.09090909090909,2.05287356321839,2.05287356321839,2.11462040162481,2.1962962962963,2.125,2.17322623828648,2.26943673785405,2.32931726907631
