RegionID,RegionName,StateName,SizeRank,Price
58673,2180,MA,2500,
84589,60561,IL,2501,304700
99614,98178,WA,2502,450700
72235,32809,FL,2503,156600
97885,94947,CA,2503,698400
66565,20705,MD,2504,345100
79745,49428,MI,2504,
66276,20190,VA,2505,
78957,48083,MI,2506,241200
84282,60013,IL,2507,205800
94888,85306,AZ,2507,239700
99681,98275,WA,2508,548400
65920,19428,PA,2509,
96818,92337,CA,2510,384700
72307,32926,FL,2511,
93322,80249,CO,2511,327400
99607,98166,WA,2511,598200
73036,34212,FL,2512,306700
84688,60706,IL,2513,286400
97402,93662,CA,2514,2.19E+05
72447,33144,FL,2515,347300
66494,20601,MD,2516,270800
96336,91301,CA,2516,8.74E+05
73148,34613,FL,2517,
72188,32750,FL,2518,
77431,45066,OH,2519,258400
72610,33444,FL,2520,
99789,98407,WA,2521,379400
97786,94580,CA,2522,672700
99696,98292,WA,2523,
95816,89120,NV,2524,
59259,3867,NH,2525,
59228,3833,NH,2526,
81170,53045,WI,2527,330500
99505,98020,WA,2528,708500
96830,92354,CA,2529,380600
78092,46321,IN,2530,248300
79151,48346,MI,2531,218600
77083,44236,OH,2532,364400
77039,44139,OH,2533,
72629,33470,FL,2534,
69730,28120,NC,2535,192500
58988,2914,RI,2536,
99106,97140,OR,2537,4.10E+05
84510,60459,IL,2538,
89846,73008,OK,2538,
87107,66109,KS,2539,210700
85916,63090,MO,2540,181700
96106,90249,CA,2541,539900
96525,91792,CA,2542,485200
61910,10901,NY,2543,401300
84362,60108,IL,2544,268400
88415,70002,LA,2545,205200
99552,98074,WA,2545,901300
97521,94030,CA,2546,
65655,18944,PA,2547,
77533,45242,OH,2548,
91894,77384,TX,2549,274700
98424,95815,CA,2550,219300
62209,11729,NY,2551,
72950,33991,FL,2551,
399547,17015,PA,2552,
94469,84109,UT,2553,
93289,80212,CO,2553,574800
87508,67213,KS,2554,
77546,45255,OH,2555,202600
96486,91741,CA,2556,685500
82088,55076,MN,2557,212200
97048,92841,CA,2557,636400
73270,35022,AL,2558,
96217,90717,CA,2559,621100
58441,1602,MA,2560,244100
82130,55129,MN,2560,389900
94947,85373,AZ,2560,214600
65927,19438,PA,2561,
77499,45208,OH,2561,
69765,28202,NC,2562,273200
73088,34292,FL,2563,2.82E+05
78961,48088,MI,2564,
72351,33013,FL,2565,
96518,91784,CA,2565,660900
60308,6437,CT,2566,
92284,78148,TX,2567,
96210,90710,CA,2567,533600
91967,77478,TX,2568,
58579,2021,MA,2569,
58732,2346,MA,2569,
78412,47025,IN,2570,177900
89895,73064,OK,2571,1.59E+05
79797,49534,MI,2572,201500
62424,12144,NY,2573,151600
63896,15090,PA,2573,
85959,63141,MO,2574,453200
72814,33774,FL,2575,
65457,18411,PA,2576,2.16E+05
77584,45322,OH,2577,126900
99149,97239,OR,2578,507200
60943,8052,NJ,2579,
67309,22556,VA,2579,320800
72802,33761,FL,2579,
72705,33602,FL,2580,
88803,70785,LA,2581,1.76E+05
99507,98022,WA,2582,353600
79166,48371,MI,2583,253400
66741,21040,MD,2584,
60124,6067,CT,2585,
84424,60178,IL,2586,
60848,7869,NJ,2587,452700
72641,33486,FL,2587,
58269,1104,MA,2588,
94455,84092,UT,2589,
58506,1832,MA,2590,
84315,60053,IL,2591,291400
81262,53172,WI,2592,144800
95083,85747,AZ,2592,204100
66574,20715,MD,2593,329700
71870,32217,FL,2594,1.82E+05
78955,48081,MI,2595,
97043,92835,CA,2596,773100
73053,34234,FL,2597,147600
100171,99224,WA,2597,355400
73222,34788,FL,2598,159200
67220,22302,VA,2599,
79168,48375,MI,2600,246500
88623,70471,LA,2601,
91311,76208,TX,2602,271400
72685,33569,FL,2603,227100
66232,20136,VA,2604,425900
93291,80215,CO,2605,429900
96660,92118,CA,2605,1584700
92660,78751,TX,2606,386600
63639,14618,NY,2607,
67246,22406,VA,2608,334800
58594,2048,MA,2609,
96866,92405,CA,2610,
73152,34638,FL,2611,251400
72634,33477,FL,2612,
61218,8859,NJ,2613,
61231,8876,NJ,2614,325600
81306,53226,WI,2615,2.27E+05
93253,80124,CO,2615,
60585,7076,NJ,2616,491500
99018,97013,OR,2617,394500
58716,2324,MA,2618,
66056,19803,DE,2619,331500
72174,32726,FL,2620,162900
94960,85388,AZ,2621,245600
96321,91202,CA,2622,807200
75495,40047,KY,2623,
97074,92881,CA,2623,550600
90677,75082,TX,2624,332300
60723,7621,NJ,2625,
82197,55345,MN,2626,354600
77425,45056,OH,2627,
99528,98043,WA,2628,425900
81208,53092,WI,2629,378200
86330,64083,MO,2630,
66575,20716,MD,2631,
95075,85739,AZ,2632,3.04E+05
62202,11720,NY,2633,
58542,1905,MA,2634,
85884,63042,MO,2634,100400
80162,50131,IA,2635,2.57E+05
70349,29170,SC,2636,
78959,48085,MI,2637,278900
58985,2910,RI,2638,
399607,60487,IL,2638,237400
70259,29016,SC,2639,
72321,32952,FL,2639,272600
60532,7016,NJ,2640,450900
71839,32176,FL,2641,
91895,77385,TX,2641,210800
65739,19064,PA,2642,
81243,53143,WI,2643,
76990,44087,OH,2644,185400
72457,33154,FL,2645,560800
399640,80023,CO,2645,553200
60997,8109,NJ,2646,
61155,8731,NJ,2647,
66814,21204,MD,2648,390900
90674,75078,TX,2649,423800
62119,11433,NY,2650,449200
97754,94547,CA,2651,589600
76775,43616,OH,2652,
65689,19007,PA,2653,
72189,32751,FL,2654,273400
60344,6488,CT,2655,
70898,30121,GA,2655,
72835,33811,FL,2656,186100
96563,91945,CA,2657,
93308,80232,CO,2658,3.56E+05
99700,98296,WA,2659,619600
96550,91915,CA,2660,499800
72491,33189,FL,2661,278500
98418,95776,CA,2662,
58560,1945,MA,2663,
77628,45371,OH,2664,192500
96497,91755,CA,2665,564800
69377,27518,NC,2666,398800
72366,33028,FL,2667,412500
66214,20112,VA,2668,4.47E+05
96218,90720,CA,2669,918200
79153,48348,MI,2670,3.56E+05
98154,95377,CA,2671,509200
58513,1843,MA,2672,
88613,70460,LA,2673,
58636,2122,MA,2674,
75862,41005,KY,2674,180800
61233,8879,NJ,2675,2.95E+05
66684,20879,MD,2676,
61784,10308,NY,2677,509500
61941,10954,NY,2678,3.92E+05
72688,33572,FL,2679,273600
74247,37216,TN,2680,280500
58532,1886,MA,2681,
76976,44067,OH,2682,166800
79683,49315,MI,2683,
69396,27539,NC,2684,364700
87106,66106,KS,2685,128700
99038,97034,OR,2685,800400
86310,64063,MO,2686,178400
84494,60443,IL,2687,155800
67796,23693,VA,2688,
72162,32713,FL,2688,227500
77680,45449,OH,2689,1.11E+05
72870,33860,FL,2690,166400
97547,94085,CA,2691,1.39E+06
75569,40215,KY,2692,6.40E+04
58465,1720,MA,2693,
79141,48331,MI,2694,2.99E+05
60553,7040,NJ,2695,
94759,85043,AZ,2696,217300
76941,44011,OH,2697,
74641,38103,TN,2697,254200
63970,15239,PA,2698,
82297,55447,MN,2699,370500
97040,92832,CA,2700,563600
61849,10541,NY,2701,
84277,60008,IL,2702,206200
81206,53090,WI,2703,
58967,2888,RI,2704,
82169,55316,MN,2704,236200
96222,90732,CA,2705,
65873,19348,PA,2706,374600
66654,20832,MD,2707,
76936,44001,OH,2707,
63951,15220,PA,2708,
70914,30141,GA,2709,
72920,33931,FL,2710,
87506,67211,KS,2711,
82260,55410,MN,2712,444900
77031,44131,OH,2713,
79170,48377,MI,2714,
65720,19040,PA,2715,
92559,78621,TX,2715,
96174,90606,CA,2716,489200
92663,78754,TX,2717,242300
65790,19123,PA,2718,379300
89955,73130,OK,2719,149500
93284,80207,CO,2720,425900
78996,48125,MI,2721,
81431,53716,WI,2722,246200
84490,60439,IL,2723,348700
98436,95827,CA,2724,
65707,19027,PA,2725,
66259,20169,VA,2726,4.60E+05
78095,46324,IN,2727,
95053,85715,AZ,2727,2.37E+05
72892,33897,FL,2728,207600
79030,48168,MI,2729,
77215,44511,OH,2730,
72260,32836,FL,2731,416300
82262,55412,MN,2731,163800
77064,44202,OH,2732,2.57E+05
82287,55437,MN,2733,293200
94520,84302,UT,2733,211200
70893,30116,GA,2734,
100161,99212,WA,2735,201900
60502,6905,CT,2736,
60742,7652,NJ,2737,
58213,1027,MA,2738,
98001,95133,CA,2739,
84482,60431,IL,2740,
82087,55075,MN,2741,211200
94411,84044,UT,2742,
94810,85215,AZ,2742,294100
99071,97078,OR,2742,347500
58445,1606,MA,2743,
77910,46013,IN,2744,108600
72230,32804,FL,2745,294700
66821,21211,MD,2746,
82281,55431,MN,2747,279100
77542,45251,OH,2748,
71807,32128,FL,2749,
96475,91724,CA,2749,581800
66207,20105,VA,2750,477500
69434,27591,NC,2751,2.01E+05
72224,32796,FL,2752,
91989,77505,TX,2753,234800
73052,34233,FL,2754,244100
58671,2171,MA,2755,
97066,92868,CA,2755,587800
93593,80915,CO,2756,240900
73334,35126,AL,2757,
96433,91501,CA,2758,755600
91283,76148,TX,2759,178200
60677,7450,NJ,2760,
60847,7866,NJ,2761,337100
95814,89118,NV,2761,
90650,75048,TX,2762,299300
66681,20876,MD,2763,
66140,20017,DC,2764,573600
79125,48314,MI,2765,
94744,85028,AZ,2766,373400
58757,2445,MA,2767,
63404,14072,NY,2767,
70820,30035,GA,2768,
65100,17545,PA,2769,205200
67746,23502,VA,2770,201300
97336,93560,CA,2771,2.47E+05
79173,48382,MI,2772,
93314,80238,CO,2772,546900
66841,21231,MD,2773,237200
63580,14526,NY,2774,
66740,21037,MD,2775,
92357,78261,TX,2776,272700
65105,17552,PA,2777,215700
87125,66209,KS,2778,
93371,80403,CO,2779,555700
65688,19006,PA,2780,
89959,73135,OK,2781,128900
72712,33609,FL,2782,
61976,11001,NY,2783,
87518,67226,KS,2783,212800
78088,46311,IN,2784,
96384,91361,CA,2785,994100
399593,48033,MI,2786,110900
84481,60430,IL,2787,139200
66722,21012,MD,2788,
80258,50263,IA,2789,254700
399726,77523,TX,2790,240300
79684,49316,MI,2791,253200
96943,92606,CA,2792,773600
98428,95819,CA,2793,553600
58476,1749,MA,2794,
96342,91307,CA,2795,656100
66766,21078,MD,2796,267300
72250,32826,FL,2797,215800
97515,94024,CA,2798,3231800
72639,33483,FL,2799,
80291,50320,IA,2800,
79031,48169,MI,2801,
96514,91775,CA,2802,894500
76598,43231,OH,2803,141800
99568,98108,WA,2804,597900
70883,30106,GA,2805,
62250,11776,NY,2806,
82058,55038,MN,2807,
84439,60194,IL,2808,199700
67639,23294,VA,2809,202200
66141,20018,DC,2810,493500
97109,93041,CA,2811,3.78E+05
71820,32141,FL,2812,
85865,63020,MO,2813,
96909,92551,CA,2814,
79212,48442,MI,2815,
399602,60124,IL,2816,305900
96483,91737,CA,2817,5.64E+05
62263,11791,NY,2818,
76770,43611,OH,2819,
98663,96150,CA,2819,493300
60589,7080,NJ,2820,311300
70804,30017,GA,2821,
72542,33323,FL,2822,336900
66806,21158,MD,2823,287400
93194,80002,CO,2824,355200
84657,60661,IL,2825,416900
70625,29644,SC,2826,172100
82170,55317,MN,2827,
65774,19106,PA,2828,415800
94747,85031,AZ,2829,167300
99613,98177,WA,2829,827700
72487,33185,FL,2830,355700
62313,11967,NY,2831,
60806,7801,NJ,2832,294800
60524,7008,NJ,2833,
96230,90746,CA,2834,543100
97099,93023,CA,2834,696800
65915,19422,PA,2835,
88433,70043,LA,2836,
62267,11795,NY,2837,
94484,84124,UT,2838,
65724,19046,PA,2839,
65695,19014,PA,2840,2.16E+05
72706,33603,FL,2841,
58643,2129,MA,2842,
58533,1887,MA,2842,
62399,12110,NY,2843,
66764,21076,MD,2843,
73179,34695,FL,2843,272500
96937,92596,CA,2844,412700
84421,60175,IL,2845,376200
90322,74145,OK,2846,1.20E+05
84423,60177,IL,2847,
82280,55430,MN,2848,190700
89962,73139,OK,2849,
72813,33773,FL,2850,172500
77075,44223,OH,2851,127800
63386,14051,NY,2852,
80156,50125,IA,2853,191900
95840,89144,NV,2853,
87876,68130,NE,2854,
90627,75022,TX,2855,443200
95090,85755,AZ,2856,298300
62155,11563,NY,2857,
67795,23692,VA,2857,281800
81136,53005,WI,2858,
60099,6032,CT,2859,
76543,43138,OH,2860,
99535,98053,WA,2861,886600
87503,67208,KS,2862,146900
72597,33431,FL,2863,
60922,8028,NJ,2864,179600
98410,95746,CA,2865,743400
62242,11768,NY,2866,
67221,22303,VA,2866,
58433,1581,MA,2867,
95084,85748,AZ,2868,221600
92016,77545,TX,2869,
90249,74037,OK,2870,
96508,91768,CA,2871,410800
60948,8057,NJ,2872,
76544,43140,OH,2873,159400
60996,8108,NJ,2874,
60580,7071,NJ,2875,
96100,90240,CA,2875,605100
99553,98075,WA,2875,
62224,11747,NY,2876,
71785,32097,FL,2877,
82291,55441,MN,2877,337600
93599,80921,CO,2878,430600
96270,91010,CA,2879,460200
60601,7095,NJ,2880,
76943,44017,OH,2881,
72734,33634,FL,2882,
79179,48393,MI,2883,
77042,44142,OH,2884,
65678,18976,PA,2885,349700
96366,91340,CA,2886,477800
60463,6825,CT,2887,
79787,49512,MI,2887,213500
399573,33472,FL,2888,
62196,11714,NY,2889,
65867,19342,PA,2889,
95085,85749,AZ,2890,3.81E+05
399649,84005,UT,2891,
96648,92106,CA,2892,1090900
72628,33469,FL,2893,
84308,60045,IL,2894,724100
66579,20720,MD,2895,
77026,44126,OH,2895,
77048,44149,OH,2896,
70851,30071,GA,2897,
80075,50009,IA,2897,1.98E+05
94241,83634,ID,2898,237400
75486,40031,KY,2899,239800
60103,6037,CT,2900,
97058,92860,CA,2901,557400
90749,75181,TX,2902,215100
74243,37212,TN,2903,480200
75558,40204,KY,2903,197800
63972,15241,PA,2904,
61969,10990,NY,2905,
78986,48114,MI,2906,277300
72432,33129,FL,2907,
84535,60491,IL,2908,
94488,84128,UT,2909,
60850,7871,NJ,2910,
69678,28036,NC,2911,328200
100151,99202,WA,2911,146300
58989,2915,RI,2912,
94873,85284,AZ,2913,424100
67543,23114,VA,2914,288500
72942,33971,FL,2915,
92586,78653,TX,2916,198700
66677,20871,MD,2917,
99055,97055,OR,2917,3.41E+05
61786,10310,NY,2918,470200
60078,6001,CT,2919,
79144,48334,MI,2919,
66531,20646,MD,2920,312300
78967,48094,MI,2921,
74677,38141,TN,2922,98300
60883,7950,NJ,2923,433800
65326,18049,PA,2924,235800
71034,30314,GA,2925,
64474,16148,PA,2926,101900
60314,6443,CT,2927,
58951,2871,RI,2928,350900
96800,92316,CA,2928,337800
60928,8034,NJ,2929,
94276,83703,ID,2929,283200
58962,2882,RI,2930,
87875,68128,NE,2931,192300
59236,3842,NH,2932,
65760,19090,PA,2932,
82196,55344,MN,2932,216600
77139,44333,OH,2933,214800
65690,19008,PA,2934,
65866,19341,PA,2935,356300
96438,91506,CA,2935,793900
70454,29410,SC,2936,254900
60160,6107,CT,2937,
65308,18020,PA,2938,
92040,77578,TX,2939,2.29E+05
58664,2152,MA,2940,
62257,11784,NY,2941,
72471,33168,FL,2942,204500
88744,70706,LA,2943,172200
58430,1570,MA,2944,
61779,10303,NY,2944,317100
97581,94127,CA,2945,
66824,21214,MD,2946,140900
82288,55438,MN,2947,262900
71879,32226,FL,2948,229200
75477,40014,KY,2949,296400
72767,33704,FL,2950,354600
58781,2476,MA,2951,
70796,30009,GA,2952,
79546,49058,MI,2952,
90235,74021,OK,2952,1.70E+05
96103,90245,CA,2953,1047900
75505,40059,KY,2954,418700
91265,76120,TX,2955,
60397,6615,CT,2956,
69177,27021,NC,2957,123200
99799,98422,WA,2958,
79095,48240,MI,2959,
73191,34736,FL,2960,216300
63631,14610,NY,2961,
60600,7094,NJ,2962,389200
67601,23226,VA,2963,2.98E+05
81142,53012,WI,2964,341300
61891,10605,NY,2965,758300
96282,91040,CA,2966,6.06E+05
96042,90061,CA,2967,419300
58196,1001,MA,2968,
60451,6801,CT,2969,
63959,15228,PA,2970,
73084,34286,FL,2971,202100
66535,20657,MD,2972,208200
67097,21901,MD,2973,235400
73044,34222,FL,2974,256300
99059,97060,OR,2975,329400
66057,19804,DE,2976,183100
93299,80223,CO,2977,336200
60287,6401,CT,2978,
75915,41091,KY,2978,252700
80283,50312,IA,2978,
71004,30277,GA,2979,
77107,44278,OH,2980,168800
65745,19073,PA,2981,
61981,11010,NY,2982,
58760,2451,MA,2983,
73186,34714,FL,2983,213400
98046,95212,CA,2984,360500
58442,1603,MA,2985,
74103,37015,TN,2986,
72311,32934,FL,2987,248400
94632,84651,UT,2988,
62145,11552,NY,2989,
72682,33566,FL,2990,
66882,21409,MD,2991,
75567,40213,KY,2991,
89934,73109,OK,2991,51700
97770,94564,CA,2991,536100
84547,60513,IL,2992,2.43E+05
77086,44241,OH,2993,152300
88590,70435,LA,2994,
65629,18914,PA,2995,369500
62236,11762,NY,2996,
73054,34235,FL,2997,204900
94845,85253,AZ,2998,1253900
58607,2066,MA,2999,
72808,33767,FL,3000,509700
99937,98642,WA,3001,397600
90312,74129,OK,3002,
85347,62223,IL,3003,
62293,11946,NY,3004,
97769,94563,CA,3005,
90302,74114,OK,3006,
69676,28034,NC,3007,153400
94456,84093,UT,3008,
82285,55435,MN,3009,178500
73047,34228,FL,3010,520200
84348,60093,IL,3011,885600
100166,99217,WA,3011,181700
74570,37938,TN,3012,204800
58958,2878,RI,3013,261500
64857,17025,PA,3014,147800
84409,60160,IL,3015,
73173,34685,FL,3016,320500
84404,60154,IL,3016,2.39E+05
63835,15017,PA,3017,
399650,84045,UT,3018,
73058,34239,FL,3019,2.49E+05
99129,97215,OR,3020,558300
96092,90222,CA,3021,372600
60782,7735,NJ,3022,241400
72735,33635,FL,3023,264800
82183,55331,MN,3024,539600
58787,2492,MA,3025,
73056,34237,FL,3026,
87501,67206,KS,3027,248800
97027,92808,CA,3027,670800
72550,33331,FL,3028,431600
60701,7508,NJ,3029,
74549,37909,TN,3029,188600
99591,98136,WA,3029,694400
97560,94105,CA,3030,1069300
94288,83716,ID,3031,344400
58680,2190,MA,3032,
85337,62208,IL,3032,1.12E+05
84360,60106,IL,3033,
65372,18109,PA,3034,108400
84516,60465,IL,3035,170200
67223,22305,VA,3036,
99790,98408,WA,3036,2.62E+05
73214,34771,FL,3037,272800
72818,33778,FL,3037,
63514,14420,NY,3038,1.26E+05
63542,14468,NY,3039,
95766,89027,NV,3040,224700
62359,12054,NY,3041,
85912,63084,MO,3041,156900
86311,64064,MO,3042,263700
60967,8077,NJ,3043,
399553,18902,PA,3044,461200
58547,1913,MA,3045,
72817,33777,FL,3046,179400
76992,44089,OH,3047,
70516,29492,SC,3048,453800
64901,17070,PA,3049,165300
78956,48082,MI,3050,
96900,92532,CA,3051,389600
60655,7407,NJ,3052,
61083,8505,NJ,3053,221600
79175,48386,MI,3054,
66695,20895,MD,3055,572700
89307,72022,AR,3056,160200
81429,53714,WI,3057,204900
73303,35071,AL,3058,
58887,2747,MA,3059,
67660,23325,VA,3059,
61824,10509,NY,3060,
73279,35040,AL,3060,
79720,49401,MI,3061,
60452,6804,CT,3062,
65080,17512,PA,3063,115600
88440,70053,LA,3064,152600
84694,60805,IL,3065,192900
69696,28075,NC,3066,
61228,8872,NJ,3067,
84598,60585,IL,3068,334900
72253,32829,FL,3069,246300
91213,76052,TX,3070,243400
74241,37210,TN,3071,222300
96598,92029,CA,3071,662800
77660,45419,OH,3072,1.72E+05
78971,48098,MI,3073,343300
58750,2370,MA,3074,
72736,33637,FL,3074,
92558,78620,TX,3075,4.34E+05
399556,22551,VA,3076,244900
97887,94949,CA,3077,
65302,18013,PA,3078,150300
84413,60164,IL,3078,183900
96871,92411,CA,3079,234800
58612,2081,MA,3080,
63636,14615,NY,3081,83800
60699,7506,NJ,3082,
82162,55309,MN,3083,232700
417434,85118,AZ,3084,288500
73061,34242,FL,3085,576500
74150,37069,TN,3086,445100
62256,11783,NY,3087,
58422,1550,MA,3088,
74184,37127,TN,3089,
93250,80121,CO,3090,467100
63606,14559,NY,3091,
58586,2035,MA,3092,484200
98298,95602,CA,3093,465100
60684,7461,NJ,3094,
60823,7834,NJ,3095,351500
77908,46011,IN,3096,
74567,37932,TN,3097,248600
84455,60304,IL,3097,360900
90688,75094,TX,3098,366800
76945,44022,OH,3099,
99539,98057,WA,3100,371100
58541,1904,MA,3101,
87500,67205,KS,3102,233700
86391,64157,MO,3103,254600
96632,92082,CA,3104,596600
79689,49321,MI,3105,176500
58246,1075,MA,3106,242500
60579,7070,NJ,3107,
96928,92585,CA,3108,346800
84391,60140,IL,3109,231700
97785,94579,CA,3109,
75580,40228,KY,3110,159500
79671,49301,MI,3110,356400
85279,62035,IL,3111,
94854,85262,AZ,3112,759500
99722,98332,WA,3113,498100
62776,12831,NY,3114,
399606,60404,IL,3115,241900
58870,2719,MA,3116,
72703,33598,FL,3117,
90716,75137,TX,3118,194900
97079,92887,CA,3119,778200
66702,20903,MD,3120,389200
78948,48072,MI,3121,205900
96880,92501,CA,3121,332800
80295,50325,IA,3122,269700
78109,46356,IN,3123,
60327,6468,CT,3124,
82251,55401,MN,3124,338600
96398,91384,CA,3124,531900
62168,11581,NY,3125,
94459,84097,UT,3126,
58894,2766,MA,3127,
78925,48043,MI,3128,
60590,7081,NJ,3129,453700
84571,60542,IL,3130,2.32E+05
66750,21050,MD,3131,331100
99052,97051,OR,3132,279300
96271,91011,CA,3133,1745100
86290,64029,MO,3134,
91833,77303,TX,3134,174700
58466,1721,MA,3135,
96171,90603,CA,3136,594100
72719,33616,FL,3137,
74467,37763,TN,3138,164400
89447,72210,AR,3139,175800
79116,48304,MI,3140,
58986,2911,RI,3141,
76726,43528,OH,3141,
89339,72058,AR,3142,151500
78935,48059,MI,3143,
72372,33034,FL,3144,1.32E+05
67135,22046,VA,3145,
66062,19809,DE,3146,199900
97727,94519,CA,3147,600600
85877,63034,MO,3148,186300
94892,85310,AZ,3149,302400
73176,34690,FL,3150,96200
77632,45377,OH,3151,139500
89943,73118,OK,3152,160800
60741,7650,NJ,3153,
77500,45209,OH,3153,265500
66769,21085,MD,3154,
60870,7928,NJ,3155,859500
96586,92014,CA,3156,1750400
85890,63049,MO,3157,178700
60170,6119,CT,3158,
60927,8033,NJ,3159,
70946,30179,GA,3160,
60096,6029,CT,3161,258400
60791,7751,NJ,3162,401700
69438,27596,NC,3162,250700
97883,94945,CA,3163,
58386,1501,MA,3164,
79133,48323,MI,3164,318300
81256,53158,WI,3165,
72291,32903,FL,3166,307600
417443,85139,AZ,3167,
82159,55306,MN,3168,300400
85944,63126,MO,3169,209700
93586,80908,CO,3169,455900
93581,80903,CO,3170,285700
96129,90293,CA,3171,720100
98114,95330,CA,3172,407900
97978,95110,CA,3173,836600
63830,15009,PA,3174,
73310,35080,AL,3175,
67160,22124,VA,3176,
70298,29078,SC,3177,157500
74377,37416,TN,3178,121300
61847,10538,NY,3179,1257800
63965,15234,PA,3180,
70642,29662,SC,3181,
72674,33549,FL,3181,243900
100078,99037,WA,3182,277500
89290,72002,AR,3183,1.59E+05
60905,8008,NJ,3184,
94228,83617,ID,3185,
80284,50313,IA,3186,110400
71000,30273,GA,3187,
61207,8840,NJ,3188,
67190,22205,VA,3189,820500
62230,11754,NY,3190,
98426,95817,CA,3191,340400
96847,92377,CA,3192,388700
96490,91746,CA,3193,484700
66245,20151,VA,3194,
58900,2777,MA,3195,
66583,20724,MD,3196,
66138,20015,DC,3197,1081400
58678,2188,MA,3198,
58756,2421,MA,3199,
84487,60436,IL,3199,
78933,48051,MI,3200,
91182,76008,TX,3200,374500
98144,95366,CA,3201,437300
61199,8830,NJ,3202,
74658,38120,TN,3203,2.78E+05
97063,92865,CA,3204,666400
72546,33327,FL,3205,519100
81476,53901,WI,3206,
95744,89005,NV,3207,
92656,78747,TX,3208,241500
58737,2351,MA,3209,
91290,76177,TX,3210,265100
58214,1028,MA,3211,
74346,37377,TN,3212,3.51E+05
85369,62249,IL,3213,
60576,7067,NJ,3214,
99130,97216,OR,3215,339900
67302,22546,VA,3216,
58577,2019,MA,3217,
58742,2359,MA,3218,
82109,55108,MN,3218,273100
85854,63005,MO,3219,548300
67219,22301,VA,3220,
63960,15229,PA,3221,155800
65684,19001,PA,3221,
61206,8837,NJ,3222,
84371,60118,IL,3222,212600
60497,6897,CT,3223,
399569,32081,FL,3223,370300
99818,98467,WA,3224,435600
58909,2806,RI,3225,
66647,20816,MD,3225,951600
63957,15226,PA,3226,
79134,48324,MI,3227,291600
82198,55346,MN,3228,340400
86288,64024,MO,3229,137600
61866,10567,NY,3230,4.33E+05
62956,13104,NY,3231,
58608,2067,MA,3232,
92648,78737,TX,3233,457200
84382,60131,IL,3234,198800
73317,35094,AL,3235,
97510,94019,CA,3235,
79698,49331,MI,3236,208500
74169,37090,TN,3237,274500
65575,18707,PA,3238,170200
100060,99016,WA,3239,269700
66591,20737,MD,3240,
72534,33315,FL,3241,286400
71037,30317,GA,3242,
87882,68136,NE,3243,243400
77671,45432,OH,3244,
96403,91390,CA,3245,597400
65731,19054,PA,3246,
67117,22025,VA,3247,360500
92650,78739,TX,3248,457800
61856,10549,NY,3249,516300
82034,55008,MN,3250,208900
77040,44140,OH,3251,
58877,2726,MA,3252,
75571,40217,KY,3253,171300
60588,7079,NJ,3254,585500
62213,11733,NY,3255,
61990,11030,NY,3256,
60737,7646,NJ,3257,
86304,64056,MO,3258,
81396,53575,WI,3259,251200
399652,85083,AZ,3259,344600
399575,33545,FL,3260,233700
65319,18040,PA,3261,229700
73380,35210,AL,3262,
86355,64117,MO,3263,124700
84358,60104,IL,3264,130400
78911,48026,MI,3265,
96215,90715,CA,3266,5.31E+05
93410,80465,CO,3267,466100
62333,12019,NY,3268,
96628,92075,CA,3269,1398400
66747,21046,MD,3270,318900
84534,60490,IL,3271,
58679,2189,MA,3272,
60727,7628,NJ,3273,
399662,85658,AZ,3274,339100
92205,78015,TX,3275,387500
62146,11553,NY,3276,
74163,37083,TN,3277,
67138,22066,VA,3278,
58557,1938,MA,3279,
93218,80030,CO,3279,316600
72678,33559,FL,3280,224900
73187,34715,FL,3281,254600
73060,34241,FL,3281,308500
99529,98045,WA,3282,531200
79687,49319,MI,3283,168200
77514,45223,OH,3284,
60787,7746,NJ,3285,
84506,60455,IL,3286,181300
72579,33412,FL,3287,
62255,11782,NY,3288,
81234,53129,WI,3289,232900
95091,85757,AZ,3290,183100
69435,27592,NC,3291,209600
60777,7730,NJ,3292,
99042,97038,OR,3292,324700
62308,11961,NY,3293,
78083,46303,IN,3294,
92643,78732,TX,3295,490700
67129,22039,VA,3296,
65734,19057,PA,3297,
69164,27006,NC,3298,216400
90392,74429,OK,3298,
72778,33715,FL,3299,288300
70747,29860,SC,3300,
69384,27525,NC,3301,161500
96160,90502,CA,3302,
71003,30276,GA,3303,
58201,1007,MA,3304,
90880,75409,TX,3305,230400
65651,18938,PA,3306,
99949,98663,WA,3307,299800
96538,91901,CA,3308,5.91E+05
84470,60417,IL,3309,
60127,6070,CT,3310,
65884,19363,PA,3311,280400
86305,64057,MO,3312,
65673,18969,PA,3313,
74228,37188,TN,3313,
97375,93630,CA,3313,241500
66273,20187,VA,3314,460200
95834,89138,NV,3315,
87878,68132,NE,3316,248700
60575,7066,NJ,3317,430200
66136,20012,DC,3318,722700
60546,7031,NJ,3319,
67118,22026,VA,3320,304300
93312,80236,CO,3321,375200
72938,33957,FL,3322,
96824,92344,CA,3323,308200
80287,50316,IA,3324,
96583,92010,CA,3325,767700
88484,70121,LA,3326,196200
60329,6470,CT,3327,
97436,93728,CA,3328,172300
63907,15116,PA,3329,
66704,20905,MD,3330,4.86E+05
62115,11429,NY,3331,486400
69668,28023,NC,3332,
78910,48025,MI,3333,
96930,92587,CA,3333,390900
67165,22151,VA,3334,
79161,48362,MI,3334,
63942,15211,PA,3335,
67825,23838,VA,3336,331200
58271,1106,MA,3337,
70798,30011,GA,3338,
97865,94920,CA,3338,
