Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude,ForecastYoYPctChange,MedianPrice,Zhvi,MoM,QoQ,YoY,PeakZHVI,PctFallFromPeak,PriceToRentRatio,MarketHealthIndex,SellForGain,NegativeEquity,Delinquency,DaysOnMarket,MedianPricePerSqft
33043,Big Pine Key,FL,Key West,Monroe,8779,24.687493,-81.249423,1.696370463,479000,399500,0.004273504,0.009603235,0.021477883,576100,-0.306544003,10.83,2.276495786,,0.065502183,0.066666667,93.5,399.9499499
33050,Marathon,FL,Key West,Monroe,6640,24.71375,-81.09035,3.313158485,539000,446100,-0.00712219,-0.01631753,0.009732911,667800,-0.331985624,11.57,4.199253834,,0.063716814,0,135,466.5888042
33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,2827,25.948468,-80.278855,6.283269962,259000,263000,0.008435583,0.030160595,0.150984683,280400,-0.062054208,12.15,8.67555617,92.31,0.086240948,0.045801527,86,177.9661017
33056,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,3730,25.949125,-80.245068,7.683151718,249999,238600,0.008453085,0.026678141,0.138902148,244600,-0.024529845,11.58,9.416194556,100,0.085186739,0.019704433,78,173.0359521
33060,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,2224,26.234772,-80.120584,7.976569038,299000,239000,0.016588686,0.053327457,0.175602558,260700,-0.083237438,11.99,9.519828658,88.46,0.074659801,0.034482759,116.5,196.5520066
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,842,26.2319,-80.090015,5.760798332,399000,335700,0.00298775,0.011449232,0.064025357,427900,-0.215470904,13.12,7.461655382,83.72,0.072384428,0.008403361,123,312.4988021
33063,Margate,FL,Miami-Fort Lauderdale,Broward,272,26.244526,-80.206436,7.818773738,199999,184300,0.006004367,0.029034059,0.125839951,229000,-0.195196507,10.02,8.981622219,89.09,0.089811216,0.013910355,78,149.5843724
33065,Coral Springs,FL,Miami-Fort Lauderdale,Broward,724,26.298806,-80.254394,7.205405405,265000,203500,0,0.019028543,0.080722252,262800,-0.22564688,10.65,4.3533232,90.57,0.092846592,0.020454545,66,149.3062967
33066,Coconut Creek,FL,Miami-Fort Lauderdale,Broward,4374,26.296757,-80.130763,9.469135802,159000,137700,0.007315289,0.044764795,0.159090909,197900,-0.304194037,7.92,9.711206301,92.5,0.089116719,0,86.5,142.7331315
33067,Coral Springs,FL,Miami-Fort Lauderdale,Broward,4565,26.303307,-80.241539,2.227828406,5.00E+05,449900,0.001335411,0.011238481,0.054370752,537600,-0.16313244,13.55,4.245543734,82.69,0.058548739,0.021276596,86,171.418873
33068,North Lauderdale,FL,Miami-Fort Lauderdale,Broward,1153,26.215954,-80.217951,7.916827853,185000,206800,0.011246944,0.050813008,0.176336746,257400,-0.196581197,10.76,9.354704988,84.44,0.095643364,0.016949153,84,140.3448276
33069,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,2788,26.23583,-80.156969,10.16414141,180000,158400,0.008274984,0.027903958,0.140388769,220300,-0.280980481,8.94,9.03343927,79.41,0.12114439,0.018450185,103,148.2758621
3307,Loudon,NH,Concord,Merrimack,9501,43.319339,-71.467006,6.28881146,321200,258300,-0.000386997,0.006625097,0.042793702,258400,-0.000386997,13.48,5.773110405,100,0.019277108,0,64,143.0759132
33071,Coral Springs,FL,Miami-Fort Lauderdale,Broward,2475,26.263226,-80.281055,3.428760243,389900,378300,0.000528961,0.005582137,0.040142975,438000,-0.13630137,13.13,3.063424071,86.11,0.058149589,0.033457249,73,161.0050247
33073,Coconut Creek,FL,Miami-Fort Lauderdale,Broward,3175,26.298352,-80.180078,4.412207116,369900,345700,0.001448436,0.012595196,0.070278638,403500,-0.143246592,12.93,5.581041868,85,0.061282212,0.025641026,76,178.7712059
33076,Coral Springs,FL,Miami-Fort Lauderdale,Broward,3063,26.26153,-80.27655,3.916170044,638490,503400,0.003788634,0.01738076,0.04875,608700,-0.172991621,13.5,6.680254249,93.1,0.05164139,0.011152416,80,191.1719323
33125,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,839,25.783713,-80.237278,6.045857988,311000,270400,0.010085917,0.032455136,0.100529101,313100,-0.136378154,11.75,9.545391737,100,0.117247239,0.007246377,111.5,251.9893899
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1175,25.779401,-80.299475,9.199355185,202500,186100,0.010314875,0.02421574,0.035614914,232100,-0.198190435,10.07,7.726267791,92.31,0.157082749,0.014880952,100,219.7265625
33129,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5614,25.754485,-80.205167,9.161507686,549000,474900,0.010425532,0.036446966,0.050199027,511600,-0.071735731,14.81,8.993367417,90,0.114661654,0,142.5,415.9292035
33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1471,25.768212,-80.203358,4.886504065,469900,307500,-0.002918288,-0.004209845,0.008858268,309700,-0.007103649,11.54,1.525493989,70.59,0.193602694,0.008695652,188,442.6852735
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1810,25.766788,-80.189664,5.841163311,489749,402300,-0.003221011,-0.0091133,-0.026850508,442600,-0.091052869,13.32,0.937543181,80.65,0.188767551,0,208.5,501.2518797
33132,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5633,25.752718,-80.193067,0.905748468,429000,342700,-0.000291715,-0.031099802,-0.051480764,397400,-0.13764469,13.06,0.035926489,66.67,0.173652695,0.017241379,252.5,412.9644178
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1878,25.712601,-80.256995,4.097345133,899000,610200,0.002299606,-0.005703112,0.01835781,613700,-0.005703112,15.25,5.633549813,96.97,0.079136691,0.012987013,134,478.3530305
33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,1487,25.749596,-80.255435,4.129484186,579250,471100,0.002767135,0.00748503,0.053208138,494200,-0.04674221,15.1,5.972087882,86.36,0.073012939,0.018987342,119,386.6823896
33138,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2927,25.799064,-80.193871,2.189640225,562500,461400,-0.000866176,0.011398509,0.079803417,463600,-0.00474547,14.94,5.601768689,95,0.07781155,0.015625,135.5,321.1991435
33139,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,85,25.790654,-80.130046,-0.49715262,429000,351200,-0.003687943,-0.025256731,-0.057181208,385100,-0.088029083,13.58,0.873980931,88,0.156237545,0.010204082,181,536.2703803
33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,2265,25.817701,-80.131406,1.950567943,609000,475400,-0.003145313,-0.016142384,-0.041145623,498200,-0.045764753,14.85,2.914190963,100,0.096919127,0.013245033,190,517.06078
33141,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,512,25.851854,-80.138726,0.849943588,399000,265900,-0.002999625,-0.005609574,-0.022426471,340200,-0.218400941,12.07,0.650822164,73.53,0.139320668,0.012396694,166,338.7533875
33143,Glenvar Heights,FL,Miami-Fort Lauderdale,Miami-Dade,2506,25.707602,-80.293385,2.807492421,754817,461800,0.002823018,-0.00064921,-0.016190882,501000,-0.078243513,14.12,3.373635484,92,0.07530454,0.029411765,95,362.5923243
33144,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4693,25.763484,-80.312095,5.096857884,379900,346900,0.003181029,0.009604191,0.088143036,388800,-0.10776749,13.25,7.806411496,87.5,0.086267606,0.010204082,144,262.345679
33145,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3739,25.753132,-80.234427,3.001232742,425000,405600,0.006451613,0.023983842,0.067087609,440700,-0.079646018,14.56,6.473676938,90.91,0.087342709,0.025423729,101,306.2230437
33146,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,7285,25.720498,-80.272902,3.72861196,874750,916400,0.001092419,0.0168664,0.067691949,941700,-0.026866306,15.57,8.751554512,100,0.049792531,0,122,460.2991945
33149,Key Biscayne,FL,Miami-Fort Lauderdale,Miami-Dade,6253,25.693713,-80.162825,1.975078457,1550000,1083400,-0.00312845,-0.021230463,-0.104332011,1223700,-0.114652284,15.44,1.734143982,100,0.057205721,0,233,732.6580104
33154,Bal Harbour,FL,Miami-Fort Lauderdale,Miami-Dade,4990,25.878429,-80.125601,3.40684469,889000,651600,0.002615787,0.004160888,-0.000153445,671100,-0.029056772,15.29,2.569434849,94.74,0.089390963,0.010989011,223,595.4577715
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,1814,25.660889,-80.274919,3.462820852,432750,377900,0.002919321,0.012865184,0.062412145,432900,-0.127050127,13.87,6.025977615,84.38,0.068965517,0.013888889,85.5,277.7777778
33156,Pinecrest,FL,Miami-Fort Lauderdale,Miami-Dade,3024,25.667048,-80.308107,2.741832244,1035000,749900,-0.000133333,0.006982678,0.026276174,811900,-0.076364084,14.96,2.344203399,78.95,0.076885165,0.025641026,115,359.7264711
33157,Village of Palmetto Bay,FL,Miami-Fort Lauderdale,Miami-Dade,376,25.621772,-80.324775,5.239259956,414500,318900,0.007264687,0.028377943,0.132055378,336400,-0.052021403,13.33,8.965040763,89.36,0.070324407,0.021671827,89,206.9038814
33158,Village of Palmetto Bay,FL,Miami-Fort Lauderdale,Miami-Dade,9452,25.637119,-80.307203,5.272074229,815000,668200,0.00481203,0.013038205,0.039352932,755000,-0.114966887,15.48,8.280364792,85.71,0.045283019,0,101,301.5615432
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,60,25.950648,-80.122823,3.969182028,733500,347200,0.001731102,0.015798713,0.058213959,398200,-0.128076344,12.42,1.71825342,78.43,0.125914149,0.02020202,201,413.5338346
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1229,25.890095,-80.186714,5.293716881,274900,264200,0.008012209,0.028816199,0.159789289,294700,-0.10349508,10.91,9.215835291,95.65,0.101223113,0.016666667,110,192.2845127
33165,University Park,FL,Miami-Fort Lauderdale,Miami-Dade,1242,25.734685,-80.35923,4.611822392,399900,367100,0.005477951,0.016053141,0.065911731,428900,-0.144089531,13.33,8.448252038,100,0.075268817,0.015444015,80.5,234.487955
33166,Miami Springs,FL,Miami-Fort Lauderdale,Miami-Dade,4835,25.82232,-80.289495,4.901241698,419949.5,346300,0.005516841,0.018229932,0.092084516,362600,-0.044953116,13.14,7.60743402,84.62,0.109271523,0.015151515,103.5,285.9750779
33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,2420,25.942602,-80.214684,7.602,196000,250000,0.009285426,0.029654036,0.179801793,258600,-0.033255994,11.69,8.588503524,84.62,0.119338322,0.03630363,103,132.2160559
33170,Goulds,FL,Miami-Fort Lauderdale,Miami-Dade,7849,25.87248,-80.094372,5.54904779,329500,278300,0.00943054,0.037658464,0.131300813,315200,-0.117068528,12.61,7.44576482,66.67,0.077707006,0.032786885,95.5,189.6637248
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,1765,25.937691,-76.295531,8.722917801,229000,183700,0.008232711,0.030286035,0.098027496,218400,-0.158882784,9.75,8.484869421,80,0.137591084,0.012461059,84,189.8926471
33173,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,3129,25.701518,-80.357892,4.355509965,349450,341200,0.004120071,0.013967311,0.061935885,360800,-0.054323725,12.81,7.285477408,95.45,0.079567401,0.014563107,86,202.3809524
33174,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,4123,25.761868,-80.360479,7.291796875,298950,256000,0.001956947,0.013861386,0.042345277,292100,-0.123587812,11.65,6.864722951,100,0.124,0.01843318,96,203.7440758
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,1342,25.734734,-80.406757,3.234030526,399918,353800,0.004257735,0.019596542,0.087611436,393300,-0.10043224,12.92,7.140389664,94.12,0.091906387,0.013262599,84.5,227.4813557
33176,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,768,25.693481,-80.164396,5.730108211,525000,314200,0.008667737,0.031178208,0.115767045,321000,-0.021183801,12.79,8.819262125,90,0.084561892,0.013157895,77,236.6971552
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,1395,25.596814,-80.404463,3.87405107,320000,289800,0.004506066,0.019345762,0.112476008,312400,-0.07234315,13.03,7.916263645,90.48,0.081045173,0.008196721,79,195.8971219
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,831,27.410321,-88.087289,3.829579135,404995,337400,0.002079002,0.005064045,-0.015752625,391100,-0.137305037,12.15,2.376675418,72.73,0.13890883,0.010335917,117,223.3754382
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,1164,25.958396,-80.179804,4.632216679,165000,140300,0.004294918,0.019622093,0.085913313,211200,-0.335700758,7.97,6.604946801,92.86,0.157880508,0.01369863,101,147.4103586
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,990,25.944503,-80.175545,-0.428172163,410000,357800,-0.003620162,-0.010782416,-0.051934287,458800,-0.220139494,12.54,0.918889042,68.75,0.098166539,0.011673152,169,296.184739
33181,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5364,25.900437,-80.155363,5.48964497,282450,202800,0.003960396,0.013493253,-0.005882353,269700,-0.248053393,10.09,4.379577173,100,0.106285714,0.032258065,161.5,198.836524
33182,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,8183,25.780763,-80.441531,3.27719492,410000,362200,0.002213614,0.010602679,0.033970882,397400,-0.088575742,12.72,5.501589056,87.5,0.082961641,0,95,214.3719807
33183,Kendale Lakes,FL,Miami-Fort Lauderdale,Miami-Dade,3079,25.890853,-79.999327,6.51169715,249250,235100,0.005990586,0.023954704,0.070095585,257000,-0.085214008,11.3,7.038828244,83.33,0.09879753,0.006578947,71,191.3475177
33184,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,6496,25.759247,-80.405545,4.457084068,392000,340200,0.00472534,0.008597688,0.056521739,382600,-0.1108207,12.64,8.392289623,100,0.1004954,0,95,197.9166667
33185,Kendall West,FL,Miami-Fort Lauderdale,Miami-Dade,5439,25.727513,-80.451643,4.905491024,430000,378800,0.004508088,0.011211959,0.042090784,421700,-0.101731088,13.18,5.863617521,90.91,0.090981964,0.017621145,86.5,195.6457691
33186,The Crossings,FL,Miami-Fort Lauderdale,Miami-Dade,228,25.656462,-80.410144,5.463630406,316500,305200,0.005270092,0.017333333,0.075784279,331900,-0.080445917,12.74,7.185297775,83.93,0.080482535,0.017897092,78,191.5403033
33187,Richmond West,FL,Miami-Fort Lauderdale,Miami-Dade,7143,25.612336,-80.19417,4.065846995,409995,366000,0.005770816,0.025784753,0.097451274,417100,-0.122512587,13.62,8.832389112,100,0.08682855,0.016949153,90,192.175731
33189,Cutler Bay,FL,Miami-Fort Lauderdale,Miami-Dade,5021,25.63368,-79.852554,5.202112676,3.00E+05,284000,0.009957326,0.032727273,0.108508977,299200,-0.050802139,12.74,7.676523421,89.47,0.093798854,0.05,83,182.2335198
33190,Cutler Bay,FL,Miami-Fort Lauderdale,Miami-Dade,7423,25.554185,-80.348539,5.636738056,239950,242800,0.004551096,0.021455616,0.067252747,295800,-0.179175118,11.74,7.092027083,90.91,0.115315315,0.015625,111,153.7552282
33193,Kendall West,FL,Miami-Fort Lauderdale,Miami-Dade,1817,25.701136,-80.466412,5.541287741,288700,274900,0.003650968,0.015515331,0.066330489,295000,-0.068135593,11.98,6.665054581,91.67,0.111531191,0.014527845,85,180
33196,The Hammocks,FL,Miami-Fort Lauderdale,Miami-Dade,1490,25.651007,-80.486317,5.01143201,353500,332400,0.006053269,0.024029575,0.071566731,354300,-0.061812024,13.11,7.190824927,87.5,0.087271751,0.018461538,85,186.1405339
33301,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,4206,26.121323,-80.127909,3.550197777,794900,530900,0.004541154,0.013554792,0.053791187,653000,-0.186983155,13.49,5.954815531,69.57,0.081264108,0.006944444,144,406.6739012
33304,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,3654,26.140453,-80.121179,3.584222347,635000,356200,-0.000841515,-0.00586101,0.06614786,420700,-0.153315902,13.01,4.534337433,61.9,0.075862069,0.008264463,120.5,397.2496005
33305,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,6417,26.149662,-80.122916,2.88326238,579900,446300,0.001346197,0.012247675,0.055831559,468900,-0.04819791,13.49,7.000829073,90.91,0.054794521,0,107,332.8546976
33306,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,9565,26.165612,-80.111766,3.675121701,445000,390300,-0.000768049,0.002053915,0.01799687,427400,-0.086803931,12.82,4.565427663,100,0.0625,0.037037037,111,310.1153524
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,622,26.192028,-80.096433,5.566630553,449000,369200,0.00599455,0.018482759,0.060310167,436800,-0.154761905,13.16,7.764957855,84.62,0.070267567,0.017793594,119,309.7044871
33309,Oakland Park,FL,Miami-Fort Lauderdale,Broward,2141,26.18012,-80.166453,7.601900238,219000,210500,0.009108341,0.034906588,0.153424658,259500,-0.188824663,11.01,8.962277187,86.11,0.095486936,0.027363184,81.5,166.6666667
33312,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,632,26.08849,-80.181724,5.101618367,364900,265700,0.004536862,0.020353303,0.114046122,298100,-0.10868836,12.3,7.93077242,86.84,0.07147599,0.018575851,84,216.7417296
33313,Lauderhill,FL,Miami-Fort Lauderdale,Broward,290,26.140364,-80.213381,16.24685139,84925,79400,0.007614213,0.036553525,0.203030303,128300,-0.381137958,5.51,9.070056653,76.32,0.173695008,0.01312336,100,87.53019324
33314,Davie,FL,Miami-Fort Lauderdale,Broward,4199,26.109866,-80.233791,4.247989276,287499.5,223800,0.001342282,0.020985401,0.158984982,253900,-0.11855061,10.96,7.353875915,100,0.09148265,0.020689655,71,194.9768672
33315,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,6479,26.08329,-80.162266,4.708066149,349900,296300,0.00542925,0.023135359,0.070447977,369800,-0.198756084,13.02,6.870940998,80,0.080680977,0,81,235.4799746
33316,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,5932,26.103114,-80.123866,5.368261774,750000,528700,0.006089439,0.01594927,0.031207334,554500,-0.046528404,13.32,4.576481968,75,0.086092715,0.038461538,136,437.1530969
33317,Plantation,FL,Miami-Fort Lauderdale,Broward,2739,26.127586,-80.233104,4.274250725,329000,310300,0.005183026,0.022068511,0.074074074,339200,-0.085200472,12.74,7.935608678,93.94,0.070829656,0.021806854,95,164.6044244
33319,Lauderhill,FL,Miami-Fort Lauderdale,Broward,342,26.184761,-80.24057,9.387931034,110000,104400,0.007722008,0.03264095,0.131094258,166300,-0.372218882,6.85,8.390907835,78,0.162078957,0.016759777,95,96.84571429
33321,Tamarac,FL,Miami-Fort Lauderdale,Broward,345,26.213579,-80.270272,6.756503642,199997,192200,0.005756149,0.02342918,0.100801833,245100,-0.215830273,10.29,8.201602874,80.25,0.087373468,0.015243902,81,142.8787421
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,828,26.150204,-80.274503,7.555555556,125000,172800,0.00173913,0.012302285,0.106274008,217800,-0.20661157,9.63,7.181152411,85.94,0.083641871,0.028169014,81,114.4578313
33323,Sunrise,FL,Miami-Fort Lauderdale,Broward,5419,26.152016,-80.316519,5.99091194,355344.5,319100,0.004406673,0.022428709,0.072244624,319100,0,12.55,7.667541799,73.68,0.048633298,0.01459854,81.5,197.6069039
33324,Plantation,FL,Miami-Fort Lauderdale,Broward,544,26.130585,-80.302119,4.77943761,268950,227600,0.003085059,0.01426025,0.066042155,271400,-0.161385409,11.13,7.113444798,79.07,0.072061192,0.005586592,91.5,172.9865494
33325,Davie,FL,Miami-Fort Lauderdale,Broward,4072,26.111872,-80.318335,5.084587442,415000,385400,0.002862347,0.013144059,0.055601205,415300,-0.071996147,13.17,8.108332182,96,0.0446794,0.015267176,89.5,193.7419558
33326,Weston,FL,Miami-Fort Lauderdale,Broward,2940,26.110105,-80.388534,4.768644068,390000,354000,0.002548853,0.015781923,0.053257959,370100,-0.043501756,12.6,6.016995993,88.64,0.05274944,0.023584906,76.5,191.0654563
33327,Weston,FL,Miami-Fort Lauderdale,Broward,6367,26.240259,-80.343826,1.145142637,609500,518800,-0.001347449,0.00464756,0.033878039,575200,-0.098052851,13.45,2.490672931,87.5,0.044886807,0.034782609,83,209.9514563
33328,Davie,FL,Miami-Fort Lauderdale,Broward,4216,26.067529,-80.275056,3.575733118,462450,371700,-0.000268962,0.005953992,0.050593556,401100,-0.073298429,13,5.875362719,87.5,0.04707113,0.005555556,76,195.1352764
33330,Cooper City,FL,Miami-Fort Lauderdale,Broward,7693,26.066316,-80.333872,1.929034403,999750,601700,0.003335001,0.007703902,0.036520241,770000,-0.218571429,13.78,5.910598314,100,0.040125065,0.025974026,87,225.4819782
33331,Weston,FL,Miami-Fort Lauderdale,Broward,5868,26.122597,-80.396903,2.208333333,586900,492000,-0.000203211,0.005929258,0.056701031,555800,-0.114789493,13.69,5.747547326,100,0.043526374,0.033898305,89.5,212.9312701
33332,Weston,FL,Miami-Fort Lauderdale,Broward,8652,26.007942,-80.403369,1.087022643,675000,591800,-0.00168691,-0.001012829,0.045213705,687800,-0.139575458,13.74,4.414121874,81.25,0.056349874,0,109,215.9756892
33334,Oakland Park,FL,Miami-Fort Lauderdale,Broward,2584,26.172307,-80.131989,3.359345968,344888,269100,0.004479283,0.032617038,0.144132653,295200,-0.088414634,12.5,8.582285477,91.3,0.06348705,0.014925373,80.5,228.2134644
33351,Sunrise,FL,Miami-Fort Lauderdale,Broward,2694,26.17937,-80.274599,6.332150776,219000,225500,0.003113879,0.022675737,0.125249501,258300,-0.126984127,10.95,4.653171204,83.78,0.090841028,0.024725275,62,158.6949847
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,1833,26.715844,-80.070249,6.878038194,336000,230400,0.004797209,0.015425297,0.077642657,293200,-0.214188267,11.06,7.845101561,76,0.130559541,0,135.5,275.7015779
33403,Lake Park,FL,Miami-Fort Lauderdale,Palm Beach,7019,26.68639,-80.043087,8.610769957,236500,211700,0.010501193,0.017299375,0.13027229,259500,-0.184200385,11.58,8.589885312,75,0.090448014,0.028037383,76,189.5530498
33404,Riviera Beach,FL,Miami-Fort Lauderdale,Palm Beach,2379,26.775341,-80.058097,7.816336885,422200,197100,0.005099439,0.018604651,0.143934997,267600,-0.263452915,10.85,8.286582838,84,0.130150959,0.02507837,135,295.3409091
33405,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,5640,26.669649,-80.058452,6.765174507,475000,263600,0.013846154,0.036163522,0.194922937,294900,-0.106137674,12.93,9.780986597,100,0.073928043,0.026666667,105,321.5761671
33406,Lake Clarke Shores,FL,Miami-Fort Lauderdale,Palm Beach,4874,26.645345,-80.075875,8.465599308,259900,231100,0.010052448,0.029857398,0.138423645,256600,-0.099376461,12.16,9.579936438,87.5,0.083186465,0.016949153,95.5,176.5225369
33407,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,3103,26.757668,-80.091099,7.041087963,199000,172800,0.004067403,0.014679977,0.162853297,217200,-0.20441989,10.41,8.073787481,84.21,0.128070882,0.018867925,95,167.3935134
33408,North Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,3774,26.840418,-80.052061,6.475256223,425000,341500,0.008266903,0.023374288,0.064194453,396800,-0.139364919,12.82,9.261434296,89.47,0.073636679,0,127,260.0339175
33409,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,3090,26.72036,-80.099367,13.08832808,152000,158500,0.014724712,0.036625245,0.132952109,214800,-0.262104283,9.98,8.687301368,58.33,0.110414053,0.011363636,74,129.4093851
33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale,Palm Beach,1519,26.825555,-80.054204,5.187849944,449700,357200,0.003652711,0.005913827,0.037166086,398800,-0.104312939,12.71,6.450186541,73.33,0.055100182,0.012396694,92,227.2727273
33411,Royal Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,84,26.836765,-80.224352,4.718466899,318250,287000,0.004550228,0.008432888,0.066518023,333000,-0.138138138,12.33,7.219151582,76.06,0.072785735,0.00669344,85,157.4279379
33412,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,6619,26.794729,-80.207673,4.522584034,417500,380800,0.003161222,0.011958544,0.047016772,489900,-0.22269851,13.06,6.282990189,85.71,0.064579256,0.018181818,126.5,185.3632934
33413,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,7021,26.655494,-80.159616,5.495131626,320000,277300,0.00580341,0.015750916,0.085747847,328400,-0.155602923,12.23,7.668232693,88.89,0.07893388,0.025974026,79.5,158.6611456
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,466,26.561281,-80.452956,4.78875502,449900,373500,0.004572351,0.013843648,0.078233256,420800,-0.112404943,12.73,6.912394639,82.69,0.062557498,0.031512605,88,192.0828368
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,989,26.656044,-80.125952,9.475287745,156250,147700,0.007503411,0.024271845,0.137028483,186900,-0.209737828,8.98,9.454884621,100,0.121796276,0.012589928,69,132.9608939
33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,1522,26.719196,-80.124507,11.856974,79825,84600,0.004750594,0.032967033,0.116094987,106000,-0.201886792,5.5,8.555340611,84,0.116370107,0.024464832,103,91.53342491
33418,Palm Beach Gardens,FL,Miami-Fort Lauderdale,Palm Beach,712,26.87272,-80.165705,4.854527213,469000,398700,0.003271263,0.010390269,0.04153605,443600,-0.101217313,12.74,6.07503109,81.4,0.057277423,0.021220159,106,213.7974287
33426,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,3459,26.528233,-80.084764,8.209338122,225000,194900,0.005675955,0.016162669,0.077390824,248100,-0.214429665,10.43,8.733591267,81.82,0.083050324,0.011152416,85,151.5151515
33428,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,1723,26.348017,-80.218991,5.714832869,322000,287200,0.004547044,0.011267606,0.08173258,347000,-0.172334294,11.84,8.356363134,87.88,0.061306341,0.012461059,81,185.0112301
33431,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,5517,26.378704,-80.104343,3.84507772,579000,386000,0.003379257,0.012326252,0.071329448,439100,-0.120929173,13.12,6.453641011,91.67,0.052255471,0.025641026,88,301.1117974
33432,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,2598,26.343902,-80.082735,4.258903134,937500,561600,0.009345794,0.019978206,0.093883911,596200,-0.058034217,13.25,8.351526876,71.43,0.081057269,0.010869565,157,494.1239316
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,482,26.36681,-80.216408,6.326287078,330000,293300,0.00204988,0.004452055,0.054277498,349500,-0.160801144,11.47,7.538344618,92.11,0.063319122,0.009975062,87,187.695823
33434,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,3092,26.381132,-80.170567,12.94390582,129700,144400,0.010496851,0.030692363,0.142405063,204800,-0.294921875,8.14,9.512919718,69.23,0.0820061,0.016528926,125,126.6932271
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,1269,26.525785,-80.061367,9.416815742,219900,167700,0.0078125,0.028203556,0.117255163,210600,-0.203703704,9.74,8.811662291,78.79,0.110898662,0.022167488,108,201.2522361
33436,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,536,26.52614,-80.16432,6.494853523,274900,252600,0.002380952,0.004373757,0.050748752,312100,-0.190644024,11.48,6.888213348,90.32,0.071746484,0.009925558,83,152.08901
33437,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,650,26.528022,-80.279708,7.785135611,285000,283900,0.006024096,0.008167614,0.040307805,363700,-0.219411603,11.58,8.475196905,87.5,0.045270574,0.026490066,107,158.2518337
