RegionType,RegionName,City,State,Metro,CBSATitle,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
Zip,1747,Hopedale,MA,"Worcester, MA","Worcester, MA-CT",,6.723780572,100,,,324600,0.185185185,9.51417004,0.075191004,,0.04770477,0.037735849,68
Zip,1748,Hopkinton,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.114688407,91.67,,,583900,-0.051352277,3.970797721,0.061726323,,0.036072144,0.046296296,76
Zip,1749,Hudson,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.799778914,91.67,,5.3618,372900,0.10738255,5.012672487,0.101920086,,0.034130781,0.018691589,69
Zip,1752,Marlborough,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.424761642,92.86,,58.511,357000,0.224592925,7.594936709,0.104896359,,0.045234873,0.05982906,58
Zip,1754,Maynard,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.389940583,100,,,388100,0.05155968,9.200900394,0.093761917,,0.027369488,0,67.5
Zip,1756,Mendon,MA,"Worcester, MA","Worcester, MA-CT",,4.772004974,100,,,430800,0.162752848,6.31786772,0.056107242,,0.04873477,0.038461538,68
Zip,1757,Milford,MA,"Worcester, MA","Worcester, MA-CT",,4.09354705,95,,6.2715,338700,0.236756437,7.523809524,0.07108946,,0.056088561,0.039473684,62
Zip,1760,Natick,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.866519276,96.3,,,575700,0.296167247,7.768625983,0.06756123,,0.0371669,0.009433962,57.5
Zip,1770,Sherborn,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.214038966,100,,,802000,-0.07475704,2.912870525,0.030359102,,0.043041607,0.033333333,61
Zip,1772,Southborough,MA,"Worcester, MA","Worcester, MA-CT",,4.082492746,83.33,,,646900,-0.599262446,4.625586285,0.01900912,,0.039544236,0,77
Zip,1773,Lincoln,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.545529916,100,,,1075400,0.083759888,4.326736515,0.04254417,,0.035230352,0,61
Zip,1775,Stow,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,2.491363825,100,,32.5733,504800,-0.118717847,3.782894737,0.060378368,,0.031065089,0.095238095,61
Zip,1776,Sudbury,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.33259638,95.83,,,733200,-0.17699115,4.266211604,0.020167758,,0.032092426,0.02,75
Zip,1778,Wayland,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.92607434,100,,,742700,-0.161312004,3.932269801,0.062333378,,0.031860663,0.013333333,67
Zip,1801,Woburn,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.979135001,100,,2.3069,483400,0.540765391,8.751406074,0.095895739,,0.034551231,0.017241379,52
Zip,1803,Burlington,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.623462761,100,,,571000,0.79435128,11.11111111,0.084700525,,0.0266181,0.021052632,61
Zip,1810,Andover,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.965731657,100,,,634700,-0.157306906,5.995323981,0.066494407,,0.049363369,0.031746032,61
Zip,1821,Billerica,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.886417024,100,,2.3307,437500,0.16025641,6.577344702,0.084086857,,0.027256208,0.059259259,57
Zip,1824,Chelmsford,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.662567362,93.33,,,436000,0.229885057,4.782504206,0.087247706,,0.03047619,0.034722222,54
Zip,1826,Dracut,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.377919027,82.35,,,332700,0.120373157,6.293929712,0.090775473,,0.044177449,0.062761506,62
Zip,1827,Dunstable,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.92842338,,,,488200,0.328812166,3.191714225,0.097095453,,0.030769231,0,61
Zip,1830,Haverhill,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,2.876882686,75,,4.1429,310800,0.096618357,6.256410256,0.103899614,,0.049174917,0.046979866,58.5
Zip,1832,Haverhill,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.624844549,88.89,,8.7705,287200,0.034831069,6.765799257,0.116650418,,0.049406481,0.103896104,69
Zip,1833,Georgetown,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.710100871,100,,,465400,0.409924488,7.136279926,0.082118608,,0.031942634,0.020408163,64
Zip,1835,Haverhill,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.66864723,100,,12.6021,326100,-0.030656039,6.812970848,0.106025759,,0.049522944,0.073394495,62
Zip,1841,Lawrence,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.674865276,88.89,,18.8363,242900,0.621375311,13.5046729,0.15291478,,0.121212121,0.05625,61
Zip,1843,Lawrence,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.202570126,100,,11.7056,279100,0.467962563,9.53689168,0.138061627,,0.084580351,0.038461538,69
Zip,1844,Methuen,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.967942518,90,,2.9835,349500,0.344530577,7.439286812,0.108131617,,0.05564164,0.037974684,58
Zip,1845,North Andover,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.984800332,80,,7.6572,501000,0.2,5.16372796,0.08359481,,0.045545881,0.019607843,65
Zip,1850,Lowell,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.601906867,100,,15.2471,247700,0.568412505,15.53171642,0.17019782,,0.068235294,0.091954023,71.5
Zip,1851,Lowell,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.906038414,100,,11.7618,297900,0.336813742,8.643326039,0.111507217,,0.050519358,0.093457944,58
Zip,1852,Lowell,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.339228962,90.91,,11.9928,277900,0.288704439,8.343079922,0.126872976,,0.063178047,0.065656566,62
Zip,1854,Lowell,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.210031781,100,,8.7439,273100,0.073286918,7.308447937,0.119106554,,0.079450711,0.024691358,58.5
Zip,1860,Merrimac,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.86486113,100,,,388800,0.361383583,8.846584546,0.09587963,,0.040329973,0.022727273,64
Zip,1862,Billerica,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.645295012,100,,,429200,-0.139599814,6.132542038,0.084305685,,0.028833552,0.045454545,59
Zip,1863,Chelmsford,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,2.998480033,100,,,337800,-0.177304965,4.291447978,0.082637655,,0.044867855,0.068493151,54
Zip,1864,North Reading,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.686195938,100,,,535700,0.299569369,4.221789883,0.094870263,,0.030268634,0.025,62
Zip,1867,Reading,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.177697941,100,,,583300,-0.136962849,4.947822958,0.0737425,,0.023013049,0,57
Zip,1876,Tewksbury,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.634655244,100,,3.3324,417000,0.312725523,5.22331567,0.091179856,,0.028805866,0.036363636,58
Zip,1879,Tyngsboro,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.197181152,100,,,388500,0.335743802,2.371541502,0.092509653,,0.032,0.044117647,57
Zip,1880,Wakefield,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.396987702,100,,8.5313,534100,0.432493419,6.500498504,0.086882606,,0.032851189,0.014925373,54
Zip,1886,Westford,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.220257013,92.86,,,534800,0.413067968,5.691699605,0.076387435,,0.027449124,0.017241379,68.5
Zip,1887,Wilmington,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.656902031,100,,,502000,0.500500501,8.870093255,0.09275498,,0.021183346,0.022988506,56
Zip,1890,Winchester,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.280088434,100,,,1018000,0.40437913,7.203032856,0.063886051,,0.028390114,0.011764706,69
Zip,1902,Lynn,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.14315324,85.71,,4.148,313000,0.513808606,11.26910771,0.123865815,,0.073037791,0.069651741,70.5
Zip,1904,Lynn,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.591681636,87.5,,5.3708,373600,0.349180768,8.667830134,0.097981799,,0.031918506,0.074468085,57
Zip,1905,Lynn,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.335498135,90,,,338000,0.535395598,9.208400646,0.108366864,,0.051203277,0.08,58
Zip,1906,Saugus,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.561835015,100,,,437400,0.482425913,10.25964205,0.083251029,,0.033175355,0.060150376,58
Zip,1907,Swampscott,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.550227995,90,,,514300,0.685199687,9.518739353,0.07011083,,0.052105949,0.008333333,76
Zip,1908,Nahant,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.286030123,,,,644500,0.03104144,15.06873773,0.019487975,,0.03307393,0.058823529,64
Zip,1913,Amesbury,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.757081664,81.82,,,356900,0.79073708,9.849184364,0.112300364,,0.046613256,0.0546875,71.5
Zip,1915,Beverly,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.802957026,100,,1.6092,457900,0.372643577,6.66200792,0.079772876,,0.031939709,0.050561798,58
Zip,1921,Boxford,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.794942656,90,,,658500,0.060781036,5.987445678,0.058943052,,0.043068641,0,64
Zip,1922,Newbury,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.8129059,100,,,509000,0.157418339,7.338675664,0.086941061,,0.030549898,0.066666667,64
Zip,1923,Danvers,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.012574271,92.86,,,448800,0.650370038,5.475910693,0.089734848,,0.032695568,0.037037037,57
Zip,1930,Gloucester,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.568053061,100,,,448500,0.201072386,6.254442075,0.085183946,,0.032887701,0.040650407,76
Zip,1938,Ipswich,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.361199392,100,,,510000,0.354191263,4.981473858,0.080019608,,0.037336932,0,69
Zip,1940,Lynnfield,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.542904518,100,,,660300,0.288578372,6.603164353,0.062872937,,0.031520081,0,66.5
Zip,1944,Manchester,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.76440514,100,,,844700,0.799522673,13.91773432,0.071698828,,0.025675676,0,64
Zip,1945,Marblehead,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.292662706,84.62,,,662400,0.37884528,6.598004506,0.074473128,,0.03372434,0.043478261,68
Zip,1949,Middleton,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.415918198,83.33,,,568600,0.176180409,6.579194002,0.065262047,,0.031272727,0.046511628,64
Zip,1950,Newburyport,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.943070333,100,,,507500,-0.255503145,5.26861647,0.067615764,,0.039137134,0.031496063,70.5
Zip,1951,Newbury,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.81981484,75,,,543900,0.258064516,4.696823869,0.072057363,,0.034645669,0,64
Zip,1952,Salisbury,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.018792317,100,,,368300,-0.189701897,6.599131693,0.086445832,,0.045059289,0.01754386,64
Zip,1960,Peabody,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.138316982,96.77,,2.1114,430200,0.209643606,6.327236777,0.083551836,,0.029844291,0.048309179,57.5
Zip,1966,Rockport,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.159181981,100,,,553600,0.326205147,15.93717277,0.046089234,,0.029438822,0,64
Zip,1969,Rowley,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.70443554,100,,,479800,0.565919095,4.145864988,0.101044185,,0.033994334,0.138888889,64
Zip,1970,Salem,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.443692138,92.11,,4.9811,375900,0.427464601,8.23495537,0.10273211,,0.04418696,0.04,63.5
Zip,1982,Hamilton,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.985076689,83.33,,,554200,0.090301607,3.453425425,0.072800433,,0.028478438,0.057142857,64
Zip,1983,Topsfield,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.652618488,66.67,,,608800,0.148050666,6.118180234,0.067568988,,0.032038835,0,64
Zip,1984,Wenham,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.097968772,100,,,623400,0.28957529,6.002380548,0.053403914,,0.027993779,0,64
Zip,1985,West Newbury,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.325272903,100,,,583200,0.326853604,3.716877112,0.077889232,,0.019455253,0,64
Zip,2019,Bellingham,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.518723228,75,,4.9222,319600,0,8.818522302,0.101276596,,0.034462092,0.060869565,62
Zip,2021,Canton,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.836810833,100,,,539700,0.409302326,4.877574815,0.091815824,,0.041009464,0.025641026,65
Zip,2025,Cohasset,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.558518723,100,,,840600,0.322234157,9.467378565,0.052464906,,0.040683483,0.08,75
Zip,2026,Dedham,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.738842062,81.82,,13.2054,495700,0.222401941,9.353628943,0.072011297,,0.038563127,0.01369863,57
Zip,2030,Dover,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.892496891,100,,,1106400,-0.387143243,5.794606999,0.041362075,,0.026086957,0.047619048,65
Zip,2032,Walpole,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.330800055,100,,,511300,-0.097694412,9.721030043,0.070492861,,0.037037037,0,65
Zip,2035,Foxborough,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.268481415,100,,,439000,-0.272603362,6.475867087,0.073831435,,0.036589698,0.038834951,71
Zip,2038,Franklin,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.000414536,90,,,424900,0.047092065,4.500737826,0.088594964,,0.031086273,0.056179775,71
Zip,2043,Hingham,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.00110543,100,,,807600,-0.123670542,7.023588656,0.0476684,,0.027027027,0,68
Zip,2045,Hull,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.326378334,100,,,409800,0.269146073,7.389937107,0.079040996,,0.059625213,0.076190476,69
Zip,2048,Mansfield,MA,"Providence, RI","Providence-Warwick, RI-MA",,5.173414398,92.31,,,443900,0.384441429,7.42981607,0.057744988,,0.039309429,0.040540541,61
Zip,2050,Marshfield,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.900511262,83.33,,,451000,0.266785238,6.092684074,0.073960089,,0.0346711,0.061643836,69
Zip,2052,Medfield,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.49772005,100,,,649200,-0.24585126,3.162243763,0.071469501,,0.037106623,0.025316456,70
Zip,2053,Medway,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.251347243,85.71,,,436600,-0.182898948,5.842424242,0.082462208,,0.029329048,0,75
Zip,2054,Millis,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.749620008,100,,13.2989,403100,0.598951834,5.248041775,0.108216323,,0.042118698,0.060606061,65
Zip,2056,Norfolk,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.835014509,80,,,526300,0.51566081,5.597913323,0.073070492,,0.032004197,0.032786885,65
Zip,2061,Norwell,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.680806964,75,,,623100,-0.399616368,5.807437596,0.038589312,,0.036809816,0.013888889,86.5
Zip,2062,Norwood,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.90990742,100,,8.1443,461600,0.086730269,6.237054085,0.092283362,,0.032381998,0.016949153,58
Zip,2066,Scituate,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,2.612961172,84.62,,5.3591,558800,0.035803795,2.890812005,0.068911954,,0.034442155,0.042735043,73
Zip,2067,Sharon,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.129197181,100,,,543200,-0.128700129,4.041371385,0.084282032,,0.033042956,0.054545455,70
Zip,2072,Stoughton,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.218046152,92.31,,1.9245,375500,-0.079829697,9.443310988,0.099030626,,0.049908842,0.054794521,60
Zip,2081,Walpole,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.912532817,100,,,499100,0.140449438,8.077089649,0.077876177,,0.034137728,0.00862069,66.5
Zip,2090,Westwood,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.885587951,100,,,733400,0.204946031,5.799192152,0.062784292,,0.031724754,0,73.5
Zip,2093,Wrentham,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.826171065,100,,10.7585,452500,0.066342326,3.499542543,0.090490608,,0.03346856,0.015151515,63
Zip,2108,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.514025149,100,,,961000,0.376018383,5.604395604,0.045041623,,0.114114114,0,59
Zip,2109,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,4.862512091,80,,,837000,-0.047766898,4.195194821,0.065144564,,0.060526316,0,59
Zip,2110,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.644604118,100,,,1057200,-0.311173975,0.275064024,0.070229852,,0.044280443,0,59
Zip,2111,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.343236148,100,,,946300,0.105786523,0.445812546,0.045843813,,0.11038961,0,59
Zip,2113,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,2.431946939,66.67,,,588800,-0.405953992,4.58259325,0.073451087,,0.135278515,0,59
Zip,2114,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.625949979,100,,,710500,0.452424714,0.923295455,0.063093596,,0.101609658,0,59
Zip,2115,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.730413155,100,,,698200,1.276472295,4.317944121,0.084468634,,0.128244275,0,59
Zip,2116,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.733729446,100,,,1129200,0.053163211,2.39390642,0.058733617,,0.068762279,0.014285714,63
Zip,2118,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.971535167,100,,,864300,0.162243597,4.789039767,0.074189518,,0.067912489,0,61
Zip,2119,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.038275529,100,,,462500,0.368923611,8.746766988,0.099411892,,0.06343714,0,59
Zip,2120,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.452121045,,,,535500,0.752587018,5.850958687,0.088965453,,0.051792829,0,59
Zip,2121,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.693381235,100,,,400200,1.5478305,0.527505652,0.169432784,,0.059190031,0.105263158,59
Zip,2122,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.585739947,100,,,458900,0.658039044,5.834870849,0.112889518,,0.075818037,0.010526316,59
Zip,2124,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.495923725,100,,26.8097,478100,0.314729333,6.43365984,0.106467266,,0.064308682,0.042857143,62.5
Zip,2125,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.43885588,80,,,490400,0.430063486,10.3510351,0.09817292,,0.081117928,0.008403361,59
Zip,2126,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.76675418,66.67,,77.915,426500,1.114272167,15.02157497,0.140623681,,0.036170213,0,59
Zip,2127,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.64778223,95,,,681700,0.161622098,5.151935832,0.076703829,,0.139339969,0,66
Zip,2128,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.827829211,100,,23.7193,468400,0.666236836,11.28534094,0.109304014,,0.106365834,0,67
Zip,2129,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.627331767,100,,,722200,0.305555556,4.36416185,0.056973138,,0.092111263,0,56
Zip,2130,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.655520243,100,,,611500,0.476503451,7.26188388,0.084881439,,0.068866571,0,55
Zip,2131,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.111648473,100,,88.583,529400,0.589017671,7.754935884,0.103577635,,0.047095222,0.03649635,56
Zip,2132,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.042420893,100,,2.8409,583100,0.44788975,6.443957649,0.088341622,,0.03626943,0.021428571,66
Zip,2134,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,3.974713279,100,,,501000,-0.179318589,2.433040278,0.110742515,,0.161524501,0,59
Zip,2135,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.7020865,100,,,450000,0.17809439,5.609011969,0.104364444,,0.110132159,0.004444444,54
Zip,2136,Boston,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.197042974,100,,41.4645,430000,0.490768871,8.805668016,0.094067442,,0.045314109,0.060606061,73
Zip,2138,Cambridge,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.157385657,100,,,831400,0.132482235,7.485455721,0.048433967,,0.047223664,0,51.5
Zip,2139,Cambridge,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.4087329,100,,,793500,0.050435002,8.194709572,0.061294266,,0.066407934,0,45
Zip,2140,Cambridge,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.323891115,100,,,779300,0.051354474,7.667864051,0.063394072,,0.047853624,0,50.5
Zip,2141,Cambridge,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.206024596,100,,4.4438,746900,0.34932151,8.167994207,0.079538091,,0.097888676,0.009803922,50.5
Zip,2142,Cambridge,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.048224402,100,,,943400,0.747543785,4.752387297,0.065562858,,0.088235294,0,50.5
Zip,2143,Somerville,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,6.531021141,100,,,707200,-0.169395822,10.01866833,0.005039593,,0.039072848,0,54
Zip,2144,Somerville,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.604532265,100,,,820600,-0.182459555,5.326658965,0.046331952,,0.054367201,0,52
Zip,2145,Somerville,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,9.593063424,100,,,627000,0.303951368,12.68871316,0.088920255,,0.0453125,0.017241379,65
Zip,2148,Malden,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,7.453364654,100,,13.756,454100,0.48683337,8.584409374,0.100715701,,0.054668602,0.008849558,57
Zip,2149,Everett,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,5.869144673,100,,5.7691,415400,0.241312741,13.24972737,0.099600385,,0.058293588,0.036363636,58
Zip,2150,Chelsea,MA,"Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.024043112,100,,9.7455,374300,1.189510679,13.5618932,0.131031258,,0.07148289,0.031914894,65.5
